"Plot Title: HP_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758339, SEN S/N: 20758339)","Full Range, μS/cm (LGR S/N: 20758339, SEN S/N: 20758339)","Temp, °C (LGR S/N: 20758339, SEN S/N: 20758339)","Coupler Detached (LGR S/N: 20758339)","Coupler Attached (LGR S/N: 20758339)","Host Connected (LGR S/N: 20758339)","Stopped (LGR S/N: 20758339)","End Of File (LGR S/N: 20758339)"
4782,04/22/22 02:30:00 AM,720.0,743.1,9.33,,,,,
4783,04/22/22 03:00:00 AM,745.0,768.9,10.67,,,,,
4784,04/22/22 03:30:00 AM,738.7,760.9,10.47,,,,,
4785,04/22/22 04:00:00 AM,740.2,763.2,10.11,,,,,
4786,04/22/22 04:30:00 AM,735.8,766.2,9.74,,,,,
4787,04/22/22 05:00:00 AM,729.8,748.6,9.71,,,,,
4788,04/22/22 05:30:00 AM,731.4,750.1,9.82,,,,,
4789,04/22/22 06:00:00 AM,748.0,765.9,10.55,,,,,
4790,04/22/22 06:30:00 AM,736.4,755.0,10.00,,,,,
4791,04/22/22 07:00:00 AM,733.6,756.2,10.07,,,,,
4792,04/22/22 07:30:00 AM,726.0,743.9,9.78,,,,,
4793,04/22/22 08:00:00 AM,730.4,759.3,9.99,,,,,
4794,04/22/22 08:30:00 AM,726.1,748.6,9.80,,,,,
4795,04/22/22 09:00:00 AM,736.5,751.4,10.20,,,,,
4796,04/22/22 09:30:00 AM,694.5,708.8,9.84,,,,,
4797,04/22/22 10:00:00 AM,695.1,718.5,9.89,,,,,
4798,04/22/22 10:30:00 AM,683.3,704.1,9.83,,,,,
4799,04/22/22 11:00:00 AM,661.1,681.6,9.84,,,,,
4800,04/22/22 11:30:00 AM,645.3,658.3,9.77,,,,,
4801,04/22/22 12:00:00 PM,665.5,684.7,9.77,,,,,
4802,04/22/22 12:30:00 PM,681.8,683.9,9.84,,,,,
4803,04/22/22 01:00:00 PM,642.9,645.0,9.44,,,,,
4804,04/22/22 01:30:00 PM,570.9,573.0,9.58,,,,,
4805,04/22/22 02:00:00 PM,653.9,656.5,9.69,,,,,
4806,04/22/22 02:30:00 PM,639.3,641.4,9.65,,,,,
4807,04/22/22 03:00:00 PM,656.7,658.8,9.65,,,,,
4808,04/22/22 03:30:00 PM,635.0,637.1,9.69,,,,,
4809,04/22/22 04:00:00 PM,658.8,661.1,9.70,,,,,
4810,04/22/22 04:30:00 PM,662.2,664.2,9.69,,,,,
4811,04/22/22 05:00:00 PM,630.7,632.5,9.65,,,,,
4812,04/22/22 05:30:00 PM,644.8,646.8,9.65,,,,,
4813,04/22/22 06:00:00 PM,633.8,635.6,9.64,,,,,
4814,04/22/22 06:30:00 PM,624.5,626.3,9.60,,,,,
4815,04/22/22 07:00:00 PM,625.6,627.1,9.64,,,,,
4816,04/22/22 07:30:00 PM,635.6,637.5,9.63,,,,,
4817,04/22/22 08:00:00 PM,630.0,632.1,9.60,,,,,
4818,04/22/22 08:30:00 PM,632.2,634.1,9.59,,,,,
4819,04/22/22 09:00:00 PM,636.1,637.9,9.58,,,,,
4820,04/22/22 09:30:00 PM,627.4,629.0,9.59,,,,,
4821,04/22/22 10:00:00 PM,633.8,635.6,9.59,,,,,
4822,04/22/22 10:30:00 PM,633.0,634.8,9.60,,,,,
4823,04/22/22 11:00:00 PM,627.1,629.0,9.60,,,,,
4824,04/22/22 11:30:00 PM,605.0,617.0,9.57,,,,,
4825,04/23/22 12:00:00 AM,607.3,608.9,9.54,,,,,
4826,04/23/22 12:30:00 AM,612.3,614.4,9.53,,,,,
4827,04/23/22 01:00:00 AM,603.7,605.4,9.57,,,,,
4828,04/23/22 01:30:00 AM,601.3,603.1,9.53,,,,,
4829,04/23/22 02:00:00 AM,609.7,611.6,9.53,,,,,
4830,04/23/22 02:30:00 AM,573.4,575.4,9.51,,,,,
4831,04/23/22 03:00:00 AM,579.6,581.5,9.52,,,,,
4832,04/23/22 03:30:00 AM,584.6,586.9,9.51,,,,,
4833,04/23/22 04:00:00 AM,591.8,593.9,9.50,,,,,
4834,04/23/22 04:30:00 AM,583.7,585.8,9.51,,,,,
4835,04/23/22 05:00:00 AM,584.6,586.5,9.51,,,,,
4836,04/23/22 05:30:00 AM,595.3,597.4,9.50,,,,,
4837,04/23/22 06:00:00 AM,572.6,574.2,9.47,,,,,
4838,04/23/22 06:30:00 AM,556.3,558.4,9.45,,,,,
4839,04/23/22 07:00:00 AM,590.8,593.1,9.47,,,,,
4840,04/23/22 07:30:00 AM,569.7,571.5,9.51,,,,,
4841,04/23/22 08:00:00 AM,561.3,563.0,9.51,,,,,
4842,04/23/22 08:30:00 AM,570.8,573.0,9.50,,,,,
4843,04/23/22 09:00:00 AM,590.6,593.1,9.52,,,,,
4844,04/23/22 09:30:00 AM,587.4,589.2,9.53,,,,,
4845,04/23/22 10:00:00 AM,555.4,557.6,9.52,,,,,
4846,04/23/22 10:30:00 AM,551.9,554.1,9.54,,,,,
4847,04/23/22 11:00:00 AM,550.2,552.2,9.57,,,,,
4848,04/23/22 11:30:00 AM,545.1,547.2,9.56,,,,,
4849,04/23/22 12:00:00 PM,534.6,536.8,9.60,,,,,
4850,04/23/22 12:30:00 PM,603.6,605.8,9.54,,,,,
4851,04/23/22 01:00:00 PM,511.0,512.9,9.65,,,,,
4852,04/23/22 01:30:00 PM,574.4,576.4,9.62,,,,,
4853,04/23/22 02:00:00 PM,540.6,542.5,9.65,,,,,
4854,04/23/22 02:30:00 PM,586.2,588.0,9.64,,,,,
4855,04/23/22 03:00:00 PM,580.2,582.6,9.62,,,,,
4856,04/23/22 03:30:00 PM,492.5,494.1,9.66,,,,,
4857,04/23/22 04:00:00 PM,562.4,564.1,9.71,,,,,
4858,04/23/22 04:30:00 PM,540.4,542.5,9.66,,,,,
4859,04/23/22 05:00:00 PM,528.8,531.7,9.81,,,,,
4860,04/23/22 05:30:00 PM,594.4,596.5,9.64,,,,,
4861,04/23/22 06:00:00 PM,536.5,538.6,9.74,,,,,
4862,04/23/22 06:30:00 PM,568.9,571.1,9.59,,,,,
4863,04/23/22 07:00:00 PM,548.6,550.9,9.75,,,,,
4864,04/23/22 07:30:00 PM,544.9,547.5,9.64,,,,,
4865,04/23/22 08:00:00 PM,569.4,571.8,9.68,,,,,
4866,04/23/22 08:30:00 PM,554.2,557.5,9.75,,,,,
4867,04/23/22 09:00:00 PM,548.1,550.6,9.65,,,,,
4868,04/23/22 09:30:00 PM,573.3,575.7,9.65,,,,,
4869,04/23/22 10:00:00 PM,567.2,569.5,9.68,,,,,
4870,04/23/22 10:30:00 PM,557.5,559.4,9.77,,,,,
4871,04/23/22 11:00:00 PM,554.7,556.7,9.72,,,,,
4872,04/23/22 11:30:00 PM,573.2,574.9,9.63,,,,,
4873,04/24/22 12:00:00 AM,565.8,567.9,9.72,,,,,
4874,04/24/22 12:30:00 AM,568.3,570.3,9.64,,,,,
4875,04/24/22 01:00:00 AM,566.4,568.6,9.92,,,,,
4876,04/24/22 01:30:00 AM,539.5,541.7,9.83,,,,,
4877,04/24/22 02:00:00 AM,546.7,549.0,9.74,,,,,
4878,04/24/22 02:30:00 AM,555.2,557.5,9.64,,,,,
4879,04/24/22 03:00:00 AM,584.5,586.8,9.72,,,,,
4880,04/24/22 03:30:00 AM,549.5,552.0,9.89,,,,,
4881,04/24/22 04:00:00 AM,576.8,579.0,9.82,,,,,
4882,04/24/22 04:30:00 AM,561.5,563.6,9.81,,,,,
4883,04/24/22 05:00:00 AM,553.0,555.4,10.01,,,,,
4884,04/24/22 05:30:00 AM,555.7,558.3,9.74,,,,,
4885,04/24/22 06:00:00 AM,550.7,553.1,9.93,,,,,
4886,04/24/22 06:30:00 AM,550.3,552.8,9.80,,,,,
4887,04/24/22 07:00:00 AM,561.3,565.1,9.82,,,,,
4888,04/24/22 07:30:00 AM,526.8,529.6,10.07,,,,,
4889,04/24/22 08:00:00 AM,569.3,571.0,9.72,,,,,
4890,04/24/22 08:30:00 AM,555.6,558.1,10.00,,,,,
4891,04/24/22 09:00:00 AM,566.8,569.4,9.84,,,,,
4892,04/24/22 09:30:00 AM,555.4,558.1,10.07,,,,,
4893,04/24/22 10:00:00 AM,563.9,566.2,10.05,,,,,
4894,04/24/22 10:30:00 AM,543.4,545.7,10.17,,,,,
4895,04/24/22 11:00:00 AM,545.3,548.0,10.24,,,,,
4896,04/24/22 11:30:00 AM,539.8,542.4,9.92,,,,,
4897,04/24/22 12:00:00 PM,557.5,559.6,10.66,,,,,
4898,04/24/22 12:30:00 PM,523.6,525.6,10.30,,,,,
4899,04/24/22 01:00:00 PM,538.1,540.3,10.10,,,,,
4900,04/24/22 01:30:00 PM,566.4,568.4,10.18,,,,,
4901,04/24/22 02:00:00 PM,521.5,523.8,11.52,,,,,
4902,04/24/22 02:30:00 PM,576.6,578.7,9.78,,,,,
4903,04/24/22 03:00:00 PM,530.9,533.6,11.16,,,,,
4904,04/24/22 03:30:00 PM,543.8,546.1,10.87,,,,,
4905,04/24/22 04:00:00 PM,577.3,579.6,10.78,,,,,
4906,04/24/22 04:30:00 PM,565.1,567.1,10.99,,,,,
4907,04/24/22 05:00:00 PM,581.1,583.7,11.67,,,,,
4908,04/24/22 05:30:00 PM,576.1,577.9,10.48,,,,,
4909,04/24/22 06:00:00 PM,560.1,562.1,10.99,,,,,
4910,04/24/22 06:30:00 PM,549.7,552.3,11.45,,,,,
4911,04/24/22 07:00:00 PM,541.4,544.0,11.05,,,,,
4912,04/24/22 07:30:00 PM,558.4,560.4,11.40,,,,,
4913,04/24/22 08:00:00 PM,549.0,551.3,11.10,,,,,
4914,04/24/22 08:30:00 PM,561.0,563.0,11.55,,,,,
4915,04/24/22 09:00:00 PM,547.6,549.9,11.47,,,,,
4916,04/24/22 09:30:00 PM,537.3,539.6,11.33,,,,,
4917,04/24/22 10:00:00 PM,522.0,524.4,11.75,,,,,
4918,04/24/22 10:30:00 PM,540.5,542.9,11.64,,,,,
4919,04/24/22 11:00:00 PM,555.5,557.6,11.50,,,,,
4920,04/24/22 11:30:00 PM,539.5,541.7,11.73,,,,,
4921,04/25/22 12:00:00 AM,544.9,547.2,11.53,,,,,
4922,04/25/22 12:30:00 AM,542.1,544.8,12.34,,,,,
4923,04/25/22 01:00:00 AM,539.9,542.4,11.82,,,,,
4924,04/25/22 01:30:00 AM,545.1,547.5,11.67,,,,,
4925,04/25/22 02:00:00 AM,544.6,547.1,11.69,,,,,
4926,04/25/22 02:30:00 AM,547.3,550.2,12.35,,,,,
4927,04/25/22 03:00:00 AM,534.1,536.4,12.26,,,,,
4928,04/25/22 03:30:00 AM,534.3,536.9,12.17,,,,,
4929,04/25/22 04:00:00 AM,530.6,532.8,11.93,,,,,
4930,04/25/22 04:30:00 AM,537.2,539.8,11.79,,,,,
4931,04/25/22 05:00:00 AM,531.5,533.7,12.32,,,,,
4932,04/25/22 05:30:00 AM,529.1,531.7,12.54,,,,,
4933,04/25/22 06:00:00 AM,514.1,516.9,12.18,,,,,
4934,04/25/22 06:30:00 AM,481.9,484.3,12.47,,,,,
4935,04/25/22 07:00:00 AM,498.0,500.2,12.01,,,,,
4936,04/25/22 07:30:00 AM,531.2,533.6,11.81,,,,,
4937,04/25/22 08:00:00 AM,504.1,506.5,12.26,,,,,
4938,04/25/22 08:30:00 AM,502.9,505.3,12.44,,,,,
4939,04/25/22 09:00:00 AM,490.1,492.6,12.58,,,,,
4940,04/25/22 09:30:00 AM,493.8,496.2,12.32,,,,,
4941,04/25/22 10:00:00 AM,488.9,490.9,12.11,,,,,
4942,04/25/22 10:30:00 AM,509.5,512.4,12.00,,,,,
4943,04/25/22 11:00:00 AM,510.6,513.5,12.16,,,,,
4944,04/25/22 11:30:00 AM,509.2,511.7,12.66,,,,,
4945,04/25/22 12:00:00 PM,506.9,509.5,12.47,,,,,
4946,04/25/22 12:30:00 PM,492.9,495.4,12.34,,,,,
4947,04/25/22 01:00:00 PM,506.0,508.6,12.03,,,,,
4948,04/25/22 01:30:00 PM,522.2,524.6,12.10,,,,,
4949,04/25/22 02:00:00 PM,501.4,503.9,12.25,,,,,
4950,04/25/22 02:30:00 PM,492.6,495.2,12.68,,,,,
4951,04/25/22 03:00:00 PM,472.9,475.0,12.55,,,,,
4952,04/25/22 03:30:00 PM,469.5,471.7,12.37,,,,,
4953,04/25/22 04:00:00 PM,478.3,480.5,12.31,,,,,
4954,04/25/22 04:30:00 PM,515.2,517.5,12.61,,,,,
4955,04/25/22 05:00:00 PM,469.1,471.3,12.49,,,,,
4956,04/25/22 05:30:00 PM,498.9,501.3,12.67,,,,,
4957,04/25/22 06:00:00 PM,465.4,467.8,12.47,,,,,
4958,04/25/22 06:30:00 PM,463.2,465.2,12.34,,,,,
4959,04/25/22 07:00:00 PM,472.4,474.4,12.34,,,,,
4960,04/25/22 07:30:00 PM,466.6,469.1,12.16,,,,,
4961,04/25/22 08:00:00 PM,461.2,463.1,12.04,,,,,
4962,04/25/22 08:30:00 PM,458.9,461.2,12.01,,,,,
4963,04/25/22 09:00:00 PM,460.3,462.3,12.10,,,,,
4964,04/25/22 09:30:00 PM,458.5,460.8,11.95,,,,,
4965,04/25/22 10:00:00 PM,459.1,461.2,11.97,,,,,
4966,04/25/22 10:30:00 PM,454.7,456.9,11.51,,,,,
4967,04/25/22 11:00:00 PM,455.8,457.9,11.63,,,,,
4968,04/25/22 11:30:00 PM,454.5,456.8,11.53,,,,,
4969,04/26/22 12:00:00 AM,458.2,460.2,11.61,,,,,
4970,04/26/22 12:30:00 AM,455.6,457.7,11.41,,,,,
4971,04/26/22 01:00:00 AM,457.4,460.0,11.41,,,,,
4972,04/26/22 01:30:00 AM,451.5,453.6,11.17,,,,,
4973,04/26/22 02:00:00 AM,453.4,455.9,11.17,,,,,
4974,04/26/22 02:30:00 AM,457.0,459.3,11.09,,,,,
4975,04/26/22 03:00:00 AM,452.5,454.4,11.04,,,,,
4976,04/26/22 03:30:00 AM,455.7,457.9,10.99,,,,,
4977,04/26/22 04:00:00 AM,451.9,454.1,10.80,,,,,
4978,04/26/22 04:30:00 AM,453.3,455.3,10.79,,,,,
4979,04/26/22 05:00:00 AM,454.6,456.8,10.75,,,,,
4980,04/26/22 05:30:00 AM,455.4,457.6,10.71,,,,,
4981,04/26/22 06:00:00 AM,452.8,454.6,10.56,,,,,
4982,04/26/22 06:30:00 AM,452.3,454.7,10.49,,,,,
4983,04/26/22 07:00:00 AM,454.6,456.9,10.52,,,,,
4984,04/26/22 07:30:00 AM,459.4,462.0,10.41,,,,,
4985,04/26/22 08:00:00 AM,458.3,460.8,10.36,,,,,
4986,04/26/22 08:30:00 AM,461.8,463.9,10.30,,,,,
4987,04/26/22 09:00:00 AM,456.4,458.9,10.37,,,,,
4988,04/26/22 09:30:00 AM,456.1,458.2,10.34,,,,,
4989,04/26/22 10:00:00 AM,460.5,462.8,10.35,,,,,
4990,04/26/22 10:30:00 AM,459.9,462.0,10.42,,,,,
4991,04/26/22 11:00:00 AM,457.1,459.2,10.55,,,,,
4992,04/26/22 11:30:00 AM,457.1,459.2,10.50,,,,,
4993,04/26/22 12:00:00 PM,457.5,459.6,10.58,,,,,
4994,04/26/22 12:30:00 PM,463.0,465.3,10.67,,,,,
4995,04/26/22 01:00:00 PM,457.7,459.9,10.75,,,,,
4996,04/26/22 01:30:00 PM,462.0,464.4,10.87,,,,,
4997,04/26/22 02:00:00 PM,463.9,466.3,10.96,,,,,
4998,04/26/22 02:30:00 PM,464.8,467.0,10.98,,,,,
4999,04/26/22 03:00:00 PM,466.4,468.9,11.01,,,,,
5000,04/26/22 03:30:00 PM,472.9,475.0,11.20,,,,,
5001,04/26/22 04:00:00 PM,474.8,476.8,11.26,,,,,
5002,04/26/22 04:30:00 PM,472.2,474.5,11.26,,,,,
5003,04/26/22 05:00:00 PM,474.8,477.3,11.20,,,,,
5004,04/26/22 05:30:00 PM,479.3,481.4,11.31,,,,,
5005,04/26/22 06:00:00 PM,477.1,479.5,11.21,,,,,
5006,04/26/22 06:30:00 PM,476.2,478.0,11.22,,,,,
5007,04/26/22 07:00:00 PM,479.5,481.8,11.23,,,,,
5008,04/26/22 07:30:00 PM,481.3,483.4,11.16,,,,,
5009,04/26/22 08:00:00 PM,482.5,484.6,11.01,,,,,
5010,04/26/22 08:30:00 PM,484.3,486.5,11.02,,,,,
5011,04/26/22 09:00:00 PM,484.4,486.5,10.97,,,,,
5012,04/26/22 09:30:00 PM,485.0,487.3,10.93,,,,,
5013,04/26/22 10:00:00 PM,479.3,481.3,10.85,,,,,
5014,04/26/22 10:30:00 PM,480.9,482.9,10.64,,,,,
5015,04/26/22 11:00:00 PM,480.5,483.0,10.52,,,,,
5016,04/26/22 11:30:00 PM,478.7,480.7,10.50,,,,,
5017,04/27/22 12:00:00 AM,478.3,480.3,10.37,,,,,
5018,04/27/22 12:30:00 AM,474.1,476.2,10.31,,,,,
5019,04/27/22 01:00:00 AM,474.1,475.8,10.24,,,,,
5020,04/27/22 01:30:00 AM,476.1,478.1,10.22,,,,,
5021,04/27/22 02:00:00 AM,479.0,481.2,10.22,,,,,
5022,04/27/22 02:30:00 AM,473.2,475.6,10.00,,,,,
5023,04/27/22 03:00:00 AM,468.1,470.6,9.90,,,,,
5024,04/27/22 03:30:00 AM,470.3,472.6,9.82,,,,,
5025,04/27/22 04:00:00 AM,468.8,471.1,9.74,,,,,
5026,04/27/22 04:30:00 AM,468.4,470.8,9.64,,,,,
5027,04/27/22 05:00:00 AM,467.5,469.6,9.59,,,,,
5028,04/27/22 05:30:00 AM,469.1,471.2,9.53,,,,,
5029,04/27/22 06:00:00 AM,466.9,469.7,9.45,,,,,
5030,04/27/22 06:30:00 AM,463.8,466.7,9.35,,,,,
5031,04/27/22 07:00:00 AM,465.1,467.8,9.38,,,,,
5032,04/27/22 07:30:00 AM,464.2,466.7,9.30,,,,,
5033,04/27/22 08:00:00 AM,463.7,465.9,9.30,,,,,
5034,04/27/22 08:30:00 AM,463.1,465.6,9.30,,,,,
5035,04/27/22 09:00:00 AM,462.2,464.4,9.34,,,,,
5036,04/27/22 09:30:00 AM,459.2,461.7,9.35,,,,,
5037,04/27/22 10:00:00 AM,465.4,467.8,9.42,,,,,
5038,04/27/22 10:30:00 AM,450.9,452.9,9.42,,,,,
5039,04/27/22 11:00:00 AM,459.9,462.1,9.40,,,,,
5040,04/27/22 11:30:00 AM,458.3,460.5,9.48,,,,,
5041,04/27/22 12:00:00 PM,451.4,453.6,9.48,,,,,
5042,04/27/22 12:30:00 PM,453.0,454.8,9.47,,,,,
5043,04/27/22 01:00:00 PM,457.3,459.3,9.58,,,,,
5044,04/27/22 01:30:00 PM,457.2,459.7,9.52,,,,,
5045,04/27/22 02:00:00 PM,458.4,460.5,9.56,,,,,
5046,04/27/22 02:30:00 PM,457.6,460.0,9.77,,,,,
5047,04/27/22 03:00:00 PM,453.1,456.2,9.60,,,,,
5048,04/27/22 03:30:00 PM,461.5,465.0,9.77,,,,,
5049,04/27/22 04:00:00 PM,461.3,465.0,9.58,,,,,
5050,04/27/22 04:30:00 PM,465.5,468.8,9.74,,,,,
5051,04/27/22 05:00:00 PM,479.9,483.0,10.47,,,,,
5052,04/27/22 05:30:00 PM,469.8,473.1,9.62,,,,,
5053,04/27/22 06:00:00 PM,477.5,480.8,10.25,,,,,
5054,04/27/22 06:30:00 PM,477.5,480.9,10.12,,,,,
5055,04/27/22 07:00:00 PM,477.4,480.8,10.20,,,,,
5056,04/27/22 07:30:00 PM,476.3,479.3,10.13,,,,,
5057,04/27/22 08:00:00 PM,475.0,477.9,9.98,,,,,
5058,04/27/22 08:30:00 PM,475.1,478.7,9.94,,,,,
5059,04/27/22 09:00:00 PM,474.2,477.9,9.84,,,,,
5060,04/27/22 09:30:00 PM,473.3,476.4,9.77,,,,,
5061,04/27/22 10:00:00 PM,472.5,476.1,9.68,,,,,
5062,04/27/22 10:30:00 PM,469.9,472.7,9.62,,,,,
5063,04/27/22 11:00:00 PM,472.1,474.3,9.50,,,,,
5064,04/27/22 11:30:00 PM,470.4,472.8,9.39,,,,,
5065,04/28/22 12:00:00 AM,469.5,472.1,9.30,,,,,
5066,04/28/22 12:30:00 AM,466.5,470.2,9.29,,,,,
5067,04/28/22 01:00:00 AM,470.0,472.5,9.28,,,,,
5068,04/28/22 01:30:00 AM,470.1,472.1,9.23,,,,,
5069,04/28/22 02:00:00 AM,468.9,471.0,9.14,,,,,
5070,04/28/22 02:30:00 AM,468.7,471.0,9.11,,,,,
5071,04/28/22 03:00:00 AM,468.4,470.7,9.07,,,,,
5072,04/28/22 03:30:00 AM,467.7,469.9,9.01,,,,,
5073,04/28/22 04:00:00 AM,467.4,469.9,8.97,,,,,
5074,04/28/22 04:30:00 AM,466.9,469.2,8.91,,,,,
5075,04/28/22 05:00:00 AM,466.2,468.5,8.84,,,,,
5076,04/28/22 05:30:00 AM,466.2,468.1,8.81,,,,,
5077,04/28/22 06:00:00 AM,465.4,467.7,8.78,,,,,
5078,04/28/22 06:30:00 AM,465.4,467.7,8.77,,,,,
5079,04/28/22 07:00:00 AM,465.1,467.4,8.71,,,,,
5080,04/28/22 07:30:00 AM,464.7,467.0,8.69,,,,,
5081,04/28/22 08:00:00 AM,465.3,467.8,8.73,,,,,
5082,04/28/22 08:30:00 AM,464.8,467.0,8.72,,,,,
5083,04/28/22 09:00:00 AM,465.9,468.1,8.74,,,,,
5084,04/28/22 09:30:00 AM,465.4,467.8,8.74,,,,,
5085,04/28/22 10:00:00 AM,466.2,468.1,8.75,,,,,
5086,04/28/22 10:30:00 AM,465.7,468.1,8.77,,,,,
5087,04/28/22 11:00:00 AM,465.7,468.1,8.78,,,,,
5088,04/28/22 11:30:00 AM,465.8,468.1,8.84,,,,,
5089,04/28/22 12:00:00 PM,466.0,468.1,8.89,,,,,
5090,04/28/22 12:30:00 PM,467.7,470.3,8.97,,,,,
5091,04/28/22 01:00:00 PM,467.9,470.3,8.92,,,,,
5092,04/28/22 01:30:00 PM,470.4,472.6,9.10,,,,,
5093,04/28/22 02:00:00 PM,471.2,473.3,9.18,,,,,
5094,04/28/22 02:30:00 PM,471.3,473.6,9.23,,,,,
5095,04/28/22 03:00:00 PM,472.3,474.8,9.29,,,,,
5096,04/28/22 03:30:00 PM,473.0,475.1,9.39,,,,,
5097,04/28/22 04:00:00 PM,475.2,477.3,9.51,,,,,
5098,04/28/22 04:30:00 PM,475.0,477.3,9.57,,,,,
5099,04/28/22 05:00:00 PM,477.3,479.6,9.62,,,,,
5100,04/28/22 05:30:00 PM,476.3,478.5,9.56,,,,,
5101,04/28/22 06:00:00 PM,478.0,480.0,9.60,,,,,
5102,04/28/22 06:30:00 PM,477.9,480.0,9.59,,,,,
5103,04/28/22 07:00:00 PM,477.1,479.6,9.56,,,,,
5104,04/28/22 07:30:00 PM,477.1,479.2,9.53,,,,,
5105,04/28/22 08:00:00 PM,477.2,479.3,9.51,,,,,
5106,04/28/22 08:30:00 PM,475.8,478.2,9.40,,,,,
5107,04/28/22 09:00:00 PM,476.0,478.2,9.36,,,,,
5108,04/28/22 09:30:00 PM,475.5,477.8,9.32,,,,,
5109,04/28/22 10:00:00 PM,475.4,477.4,9.32,,,,,
5110,04/28/22 10:30:00 PM,474.8,477.1,9.27,,,,,
5111,04/28/22 11:00:00 PM,474.2,476.3,9.22,,,,,
5112,04/28/22 11:30:00 PM,473.9,476.3,9.18,,,,,
5113,04/29/22 12:00:00 AM,473.7,476.0,9.14,,,,,
5114,04/29/22 12:30:00 AM,472.5,474.9,9.08,,,,,
5115,04/29/22 01:00:00 AM,472.3,474.5,9.03,,,,,
5116,04/29/22 01:30:00 AM,472.4,474.9,8.98,,,,,
5117,04/29/22 02:00:00 AM,472.6,474.9,8.99,,,,,
5118,04/29/22 02:30:00 AM,472.7,474.9,8.97,,,,,
5119,04/29/22 03:00:00 AM,472.0,474.5,8.96,,,,,
5120,04/29/22 03:30:00 AM,472.7,474.9,8.96,,,,,
5121,04/29/22 04:00:00 AM,472.7,474.9,8.96,,,,,
5122,04/29/22 04:30:00 AM,472.0,474.2,8.89,,,,,
5123,04/29/22 05:00:00 AM,472.8,475.0,8.90,,,,,
5124,04/29/22 05:30:00 AM,472.1,474.6,8.90,,,,,
5125,04/29/22 06:00:00 AM,471.8,474.2,8.89,,,,,
5126,04/29/22 06:30:00 AM,471.9,474.2,8.87,,,,,
5127,04/29/22 07:00:00 AM,471.7,474.2,8.92,,,,,
5128,04/29/22 07:30:00 AM,471.0,473.8,8.95,,,,,
5129,04/29/22 08:00:00 AM,471.1,473.4,8.98,,,,,
5130,04/29/22 08:30:00 AM,473.1,475.7,9.01,,,,,
5131,04/29/22 09:00:00 AM,472.5,474.9,9.04,,,,,
5132,04/29/22 09:30:00 AM,472.1,474.5,9.10,,,,,
5133,04/29/22 10:00:00 AM,470.2,472.5,9.27,,,,,
5134,04/29/22 10:30:00 AM,475.9,478.1,9.44,,,,,
5135,04/29/22 11:00:00 AM,469.1,471.6,9.45,,,,,
5136,04/29/22 11:30:00 AM,464.1,466.5,9.71,,,,,
5137,04/29/22 12:00:00 PM,469.7,472.6,9.88,,,,,
5138,04/29/22 12:30:00 PM,484.7,487.4,10.14,,,,,
5139,04/29/22 01:00:00 PM,466.3,468.5,9.56,,,,,
5140,04/29/22 01:30:00 PM,474.6,476.6,10.14,,,,,
5141,04/29/22 02:00:00 PM,483.1,485.3,10.48,,,,,
5142,04/29/22 02:30:00 PM,474.1,476.3,10.10,,,,,
5143,04/29/22 03:00:00 PM,480.3,482.3,10.38,,,,,
5144,04/29/22 03:30:00 PM,490.5,492.8,10.66,,,,,
5145,04/29/22 04:00:00 PM,490.5,492.6,10.30,,,,,
5146,04/29/22 04:30:00 PM,494.3,496.7,10.59,,,,,
5147,04/29/22 05:00:00 PM,496.7,499.3,10.75,,,,,
5148,04/29/22 05:30:00 PM,499.2,501.6,10.81,,,,,
5149,04/29/22 06:00:00 PM,499.7,502.3,10.86,,,,,
5150,04/29/22 06:30:00 PM,499.7,501.9,10.85,,,,,
5151,04/29/22 07:00:00 PM,498.9,501.2,10.72,,,,,
5152,04/29/22 07:30:00 PM,499.4,501.6,10.69,,,,,
5153,04/29/22 08:00:00 PM,499.7,501.9,10.87,,,,,
5154,04/29/22 08:30:00 PM,499.5,501.9,10.84,,,,,
5155,04/29/22 09:00:00 PM,498.3,500.8,10.74,,,,,
5156,04/29/22 09:30:00 PM,498.9,501.6,10.78,,,,,
5157,04/29/22 10:00:00 PM,498.5,500.8,10.72,,,,,
5158,04/29/22 10:30:00 PM,498.6,501.2,10.71,,,,,
5159,04/29/22 11:00:00 PM,498.7,501.3,10.65,,,,,
5160,04/29/22 11:30:00 PM,497.5,499.8,10.60,,,,,
5161,04/30/22 12:00:00 AM,497.0,499.4,10.65,,,,,
5162,04/30/22 12:30:00 AM,496.1,499.4,10.64,,,,,
5163,04/30/22 01:00:00 AM,496.1,498.6,10.64,,,,,
5164,04/30/22 01:30:00 AM,493.2,495.6,10.56,,,,,
5165,04/30/22 02:00:00 AM,490.8,493.3,10.55,,,,,
5166,04/30/22 02:30:00 AM,491.7,494.8,10.53,,,,,
5167,04/30/22 03:00:00 AM,493.9,496.4,10.52,,,,,
5168,04/30/22 03:30:00 AM,490.9,493.3,10.47,,,,,
5169,04/30/22 04:00:00 AM,487.9,490.3,10.42,,,,,
5170,04/30/22 04:30:00 AM,484.1,486.9,10.35,,,,,
5171,04/30/22 05:00:00 AM,485.7,488.0,10.34,,,,,
5172,04/30/22 05:30:00 AM,485.0,487.3,10.30,,,,,
5173,04/30/22 06:00:00 AM,483.6,485.8,10.26,,,,,
5174,04/30/22 06:30:00 AM,481.5,483.9,10.24,,,,,
