"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Full Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Temp, °F (LGR S/N: 20758340, SEN S/N: 20758340)","Coupler Detached (LGR S/N: 20758340)","Coupler Attached (LGR S/N: 20758340)","Host Connected (LGR S/N: 20758340)","Stopped (LGR S/N: 20758340)","End Of File (LGR S/N: 20758340)"
4007,04/05/22 11:00:00 PM,676.5,671.7,47.77,,,,,
4008,04/05/22 11:30:00 PM,611.1,605.8,47.34,,,,,
4009,04/06/22 12:00:00 AM,579.4,575.0,46.99,,,,,
4010,04/06/22 12:30:00 AM,393.6,391.7,46.18,,,,,
4011,04/06/22 01:00:00 AM,475.4,472.9,45.99,,,,,
4012,04/06/22 01:30:00 AM,550.4,546.2,46.78,,,,,
4013,04/06/22 02:00:00 AM,514.1,511.3,46.72,,,,,
4014,04/06/22 02:30:00 AM,500.6,497.7,46.54,,,,,
4015,04/06/22 03:00:00 AM,498.1,495.5,46.31,,,,,
4016,04/06/22 03:30:00 AM,513.5,511.0,46.42,,,,,
4017,04/06/22 04:00:00 AM,512.2,510.0,46.13,,,,,
4018,04/06/22 04:30:00 AM,500.6,498.1,46.40,,,,,
4019,04/06/22 05:00:00 AM,514.7,512.2,46.20,,,,,
4020,04/06/22 05:30:00 AM,510.7,508.4,46.38,,,,,
4021,04/06/22 06:00:00 AM,502.1,500.0,46.29,,,,,
4022,04/06/22 06:30:00 AM,525.6,522.8,46.15,,,,,
4023,04/06/22 07:00:00 AM,528.8,525.9,46.04,,,,,
4024,04/06/22 07:30:00 AM,534.3,530.9,45.99,,,,,
4025,04/06/22 08:00:00 AM,551.1,547.6,46.04,,,,,
4026,04/06/22 08:30:00 AM,559.6,555.9,46.24,,,,,
4027,04/06/22 09:00:00 AM,554.4,550.9,46.31,,,,,
4028,04/06/22 09:30:00 AM,554.1,550.8,46.60,,,,,
4029,04/06/22 10:00:00 AM,559.2,556.0,47.12,,,,,
4030,04/06/22 10:30:00 AM,574.3,570.8,47.19,,,,,
4031,04/06/22 11:00:00 AM,580.9,577.2,47.30,,,,,
4032,04/06/22 11:30:00 AM,584.9,581.4,47.41,,,,,
4033,04/06/22 12:00:00 PM,594.7,590.8,47.57,,,,,
4034,04/06/22 12:30:00 PM,600.8,597.3,47.71,,,,,
4035,04/06/22 01:00:00 PM,608.3,604.9,47.79,,,,,
4036,04/06/22 01:30:00 PM,604.5,601.1,47.75,,,,,
4037,04/06/22 02:00:00 PM,603.4,599.5,47.84,,,,,
4038,04/06/22 02:30:00 PM,600.4,596.9,47.73,,,,,
4039,04/06/22 03:00:00 PM,595.7,592.3,47.71,,,,,
4040,04/06/22 03:30:00 PM,597.0,593.8,47.79,,,,,
4041,04/06/22 04:00:00 PM,600.5,597.2,47.84,,,,,
4042,04/06/22 04:30:00 PM,589.4,586.2,47.71,,,,,
4043,04/06/22 05:00:00 PM,587.1,584.3,47.71,,,,,
4044,04/06/22 05:30:00 PM,596.0,593.5,47.71,,,,,
4045,04/06/22 06:00:00 PM,597.8,594.6,47.61,,,,,
4046,04/06/22 06:30:00 PM,592.5,589.0,47.30,,,,,
4047,04/06/22 07:00:00 PM,589.0,585.9,47.50,,,,,
4048,04/06/22 07:30:00 PM,588.5,585.5,47.50,,,,,
4049,04/06/22 08:00:00 PM,588.0,585.2,47.41,,,,,
4050,04/06/22 08:30:00 PM,584.9,582.2,47.25,,,,,
4051,04/06/22 09:00:00 PM,582.0,579.2,47.12,,,,,
4052,04/06/22 09:30:00 PM,580.9,578.1,47.01,,,,,
4053,04/06/22 10:00:00 PM,585.3,582.3,46.89,,,,,
4054,04/06/22 10:30:00 PM,585.4,582.3,46.78,,,,,
4055,04/06/22 11:00:00 PM,582.4,579.0,46.58,,,,,
4056,04/06/22 11:30:00 PM,584.6,580.5,46.45,,,,,
4057,04/07/22 12:00:00 AM,582.6,578.3,46.27,,,,,
4058,04/07/22 12:30:00 AM,584.7,581.4,46.26,,,,,
4059,04/07/22 01:00:00 AM,587.2,583.3,46.15,,,,,
4060,04/07/22 01:30:00 AM,588.5,585.3,46.04,,,,,
4061,04/07/22 02:00:00 AM,587.5,583.8,45.81,,,,,
4062,04/07/22 02:30:00 AM,587.5,583.5,45.72,,,,,
4063,04/07/22 03:00:00 AM,589.6,586.2,45.66,,,,,
4064,04/07/22 03:30:00 AM,587.7,583.9,45.54,,,,,
4065,04/07/22 04:00:00 AM,583.0,578.6,45.46,,,,,
4066,04/07/22 04:30:00 AM,586.5,582.5,45.25,,,,,
4067,04/07/22 05:00:00 AM,586.6,582.1,45.18,,,,,
4068,04/07/22 05:30:00 AM,586.4,581.9,44.78,,,,,
4069,04/07/22 06:00:00 AM,583.3,579.2,44.71,,,,,
4070,04/07/22 06:30:00 AM,584.6,580.4,44.76,,,,,
4071,04/07/22 07:00:00 AM,583.4,579.2,44.76,,,,,
4072,04/07/22 07:30:00 AM,583.7,579.7,44.60,,,,,
4073,04/07/22 08:00:00 AM,591.5,587.0,44.38,,,,,
4074,04/07/22 08:30:00 AM,590.0,585.8,44.51,,,,,
4075,04/07/22 09:00:00 AM,593.3,588.4,44.67,,,,,
4076,04/07/22 09:30:00 AM,594.6,589.8,44.91,,,,,
4077,04/07/22 10:00:00 AM,589.9,585.6,45.01,,,,,
4078,04/07/22 10:30:00 AM,593.6,589.4,45.23,,,,,
4079,04/07/22 11:00:00 AM,597.9,593.8,45.54,,,,,
4080,04/07/22 11:30:00 AM,593.4,589.6,45.72,,,,,
4081,04/07/22 12:00:00 PM,592.5,588.0,45.73,,,,,
4082,04/07/22 12:30:00 PM,587.2,582.7,45.66,,,,,
4083,04/07/22 01:00:00 PM,590.4,586.9,45.82,,,,,
4084,04/07/22 01:30:00 PM,592.4,587.6,45.97,,,,,
4085,04/07/22 02:00:00 PM,593.1,589.0,46.15,,,,,
4086,04/07/22 02:30:00 PM,596.5,592.0,46.40,,,,,
4087,04/07/22 03:00:00 PM,595.8,591.3,46.27,,,,,
4088,04/07/22 03:30:00 PM,597.9,594.2,46.58,,,,,
4089,04/07/22 04:00:00 PM,589.2,585.8,46.58,,,,,
4090,04/07/22 04:30:00 PM,597.6,593.8,46.60,,,,,
4091,04/07/22 05:00:00 PM,598.4,594.1,46.83,,,,,
4092,04/07/22 05:30:00 PM,578.4,574.4,46.62,,,,,
4093,04/07/22 06:00:00 PM,588.2,584.2,46.78,,,,,
4094,04/07/22 06:30:00 PM,591.0,586.9,46.69,,,,,
4095,04/07/22 07:00:00 PM,591.5,587.8,46.29,,,,,
4096,04/07/22 07:30:00 PM,592.1,588.3,46.18,,,,,
4097,04/07/22 08:00:00 PM,592.6,589.1,46.06,,,,,
4098,04/07/22 08:30:00 PM,590.9,587.1,46.09,,,,,
4099,04/07/22 09:00:00 PM,590.2,586.8,45.91,,,,,
4100,04/07/22 09:30:00 PM,590.4,586.1,45.81,,,,,
4101,04/07/22 10:00:00 PM,589.1,585.4,45.63,,,,,
4102,04/07/22 10:30:00 PM,589.3,585.5,45.46,,,,,
4103,04/07/22 11:00:00 PM,591.8,588.1,45.64,,,,,
4104,04/07/22 11:30:00 PM,591.4,587.7,45.54,,,,,
4105,04/08/22 12:00:00 AM,593.1,588.9,45.57,,,,,
4106,04/08/22 12:30:00 AM,591.7,587.4,45.50,,,,,
4107,04/08/22 01:00:00 AM,588.0,583.3,44.98,,,,,
4108,04/08/22 01:30:00 AM,588.4,583.8,44.80,,,,,
4109,04/08/22 02:00:00 AM,588.0,583.4,44.76,,,,,
4110,04/08/22 02:30:00 AM,586.5,581.5,44.73,,,,,
4111,04/08/22 03:00:00 AM,582.4,577.4,44.58,,,,,
4112,04/08/22 03:30:00 AM,575.2,570.6,44.29,,,,,
4113,04/08/22 04:00:00 AM,572.5,567.6,44.29,,,,,
4114,04/08/22 04:30:00 AM,570.6,566.1,44.19,,,,,
4115,04/08/22 05:00:00 AM,573.6,569.1,44.13,,,,,
4116,04/08/22 05:30:00 AM,573.3,568.4,43.99,,,,,
4117,04/08/22 06:00:00 AM,572.1,568.9,43.83,,,,,
4118,04/08/22 06:30:00 AM,570.9,566.2,43.75,,,,,
4119,04/08/22 07:00:00 AM,572.2,568.1,43.72,,,,,
4120,04/08/22 07:30:00 AM,574.4,570.8,43.65,,,,,
4121,04/08/22 08:00:00 AM,573.8,569.7,43.54,,,,,
4122,04/08/22 08:30:00 AM,572.6,567.8,43.54,,,,,
4123,04/08/22 09:00:00 AM,574.7,570.1,43.61,,,,,
4124,04/08/22 09:30:00 AM,574.6,570.1,43.56,,,,,
4125,04/08/22 10:00:00 AM,573.8,569.3,43.56,,,,,
4126,04/08/22 10:30:00 AM,575.5,570.8,43.65,,,,,
4127,04/08/22 11:00:00 AM,575.2,570.4,43.70,,,,,
4128,04/08/22 11:30:00 AM,577.2,572.3,43.83,,,,,
4129,04/08/22 12:00:00 PM,577.4,573.1,43.77,,,,,
4130,04/08/22 12:30:00 PM,578.6,573.8,43.81,,,,,
4131,04/08/22 01:00:00 PM,579.6,574.6,43.84,,,,,
4132,04/08/22 01:30:00 PM,579.9,575.0,43.83,,,,,
4133,04/08/22 02:00:00 PM,580.5,575.3,43.93,,,,,
4134,04/08/22 02:30:00 PM,579.8,574.5,43.97,,,,,
4135,04/08/22 03:00:00 PM,581.4,575.6,44.08,,,,,
4136,04/08/22 03:30:00 PM,582.7,577.1,44.10,,,,,
4137,04/08/22 04:00:00 PM,583.1,577.2,44.04,,,,,
4138,04/08/22 04:30:00 PM,583.6,577.6,43.99,,,,,
4139,04/08/22 05:00:00 PM,581.2,575.3,43.97,,,,,
4140,04/08/22 05:30:00 PM,583.2,577.2,43.83,,,,,
4141,04/08/22 06:00:00 PM,581.9,576.1,43.75,,,,,
4142,04/08/22 06:30:00 PM,582.4,576.2,43.61,,,,,
4143,04/08/22 07:00:00 PM,582.5,576.2,43.43,,,,,
4144,04/08/22 07:30:00 PM,582.8,577.0,43.36,,,,,
4145,04/08/22 08:00:00 PM,580.0,574.0,43.21,,,,,
4146,04/08/22 08:30:00 PM,578.6,572.6,43.02,,,,,
4147,04/08/22 09:00:00 PM,578.5,572.6,42.91,,,,,
4148,04/08/22 09:30:00 PM,576.5,570.3,42.89,,,,,
4149,04/08/22 10:00:00 PM,575.8,570.0,42.69,,,,,
4150,04/08/22 10:30:00 PM,576.6,570.8,42.55,,,,,
4151,04/08/22 11:00:00 PM,578.7,573.2,42.33,,,,,
4152,04/08/22 11:30:00 PM,573.8,567.8,42.35,,,,,
4153,04/09/22 12:00:00 AM,571.2,565.2,42.13,,,,,
4154,04/09/22 12:30:00 AM,571.0,565.3,41.99,,,,,
4155,04/09/22 01:00:00 AM,572.0,566.1,41.77,,,,,
4156,04/09/22 01:30:00 AM,571.3,565.3,41.76,,,,,
4157,04/09/22 02:00:00 AM,568.6,562.7,41.59,,,,,
4158,04/09/22 02:30:00 AM,568.2,562.0,41.45,,,,,
4159,04/09/22 03:00:00 AM,568.4,562.4,41.34,,,,,
4160,04/09/22 03:30:00 AM,565.6,559.8,41.31,,,,,
4161,04/09/22 04:00:00 AM,564.8,559.0,41.27,,,,,
4162,04/09/22 04:30:00 AM,562.1,556.4,41.00,,,,,
4163,04/09/22 05:00:00 AM,562.2,556.5,40.71,,,,,
4164,04/09/22 05:30:00 AM,562.5,556.6,40.46,,,,,
4165,04/09/22 06:00:00 AM,561.7,556.1,40.80,,,,,
4166,04/09/22 06:30:00 AM,561.1,555.1,40.50,,,,,
4167,04/09/22 07:00:00 AM,564.0,558.1,40.41,,,,,
4168,04/09/22 07:30:00 AM,566.2,560.3,40.96,,,,,
4169,04/09/22 08:00:00 AM,569.7,564.0,41.31,,,,,
4170,04/09/22 08:30:00 AM,573.0,567.2,41.85,,,,,
4171,04/09/22 09:00:00 AM,576.0,570.1,42.35,,,,,
4172,04/09/22 09:30:00 AM,579.1,573.4,42.76,,,,,
4173,04/09/22 10:00:00 AM,584.7,578.9,43.36,,,,,
4174,04/09/22 10:30:00 AM,588.6,583.0,43.86,,,,,
4175,04/09/22 11:00:00 AM,595.2,589.9,44.65,,,,,
4176,04/09/22 11:30:00 AM,602.5,597.3,45.50,,,,,
4177,04/09/22 12:00:00 PM,607.5,602.0,46.09,,,,,
4178,04/09/22 12:30:00 PM,610.6,605.0,46.38,,,,,
4179,04/09/22 01:00:00 PM,616.4,611.2,47.12,,,,,
4180,04/09/22 01:30:00 PM,624.6,619.3,48.06,,,,,
4181,04/09/22 02:00:00 PM,629.3,624.4,48.69,,,,,
4182,04/09/22 02:30:00 PM,633.8,628.4,49.23,,,,,
4183,04/09/22 03:00:00 PM,640.6,636.5,49.86,,,,,
4184,04/09/22 03:30:00 PM,643.2,638.3,50.14,,,,,
4185,04/09/22 04:00:00 PM,649.5,644.6,50.74,,,,,
4186,04/09/22 04:30:00 PM,647.7,642.4,50.40,,,,,
4187,04/09/22 05:00:00 PM,652.7,645.9,50.31,,,,,
4188,04/09/22 05:30:00 PM,653.8,647.5,50.18,,,,,
4189,04/09/22 06:00:00 PM,651.5,645.0,49.82,,,,,
4190,04/09/22 06:30:00 PM,649.9,643.4,49.82,,,,,
4191,04/09/22 07:00:00 PM,649.4,643.1,49.75,,,,,
4192,04/09/22 07:30:00 PM,646.1,639.8,49.32,,,,,
4193,04/09/22 08:00:00 PM,644.8,638.7,49.08,,,,,
4194,04/09/22 08:30:00 PM,642.6,636.2,48.78,,,,,
4195,04/09/22 09:00:00 PM,640.6,634.0,48.51,,,,,
4196,04/09/22 09:30:00 PM,635.7,629.2,48.04,,,,,
4197,04/09/22 10:00:00 PM,633.7,626.9,47.95,,,,,
4198,04/09/22 10:30:00 PM,629.6,623.2,47.61,,,,,
4199,04/09/22 11:00:00 PM,626.0,619.2,47.16,,,,,
4200,04/09/22 11:30:00 PM,622.7,616.3,46.83,,,,,
4201,04/10/22 12:00:00 AM,621.0,614.8,46.69,,,,,
4202,04/10/22 12:30:00 AM,618.5,611.8,46.51,,,,,
4203,04/10/22 01:00:00 AM,614.7,608.1,46.09,,,,,
4204,04/10/22 01:30:00 AM,614.2,607.4,46.02,,,,,
4205,04/10/22 02:00:00 AM,613.6,607.0,45.95,,,,,
4206,04/10/22 02:30:00 AM,611.1,604.8,45.66,,,,,
4207,04/10/22 03:00:00 AM,610.1,603.0,45.45,,,,,
4208,04/10/22 03:30:00 AM,609.3,602.6,45.41,,,,,
4209,04/10/22 04:00:00 AM,607.7,605.0,45.25,,,,,
4210,04/10/22 04:30:00 AM,601.1,595.9,45.07,,,,,
4211,04/10/22 05:00:00 AM,604.4,597.9,44.89,,,,,
4212,04/10/22 05:30:00 AM,603.5,597.2,44.76,,,,,
4213,04/10/22 06:00:00 AM,601.6,594.9,44.58,,,,,
4214,04/10/22 06:30:00 AM,601.0,594.5,44.65,,,,,
4215,04/10/22 07:00:00 AM,601.6,594.9,44.67,,,,,
4216,04/10/22 07:30:00 AM,601.4,594.9,44.69,,,,,
4217,04/10/22 08:00:00 AM,604.1,597.5,44.83,,,,,
4218,04/10/22 08:30:00 AM,608.6,602.0,45.19,,,,,
4219,04/10/22 09:00:00 AM,610.7,604.2,45.41,,,,,
4220,04/10/22 09:30:00 AM,615.2,608.6,45.77,,,,,
4221,04/10/22 10:00:00 AM,620.2,613.8,46.35,,,,,
4222,04/10/22 10:30:00 AM,625.7,618.9,47.01,,,,,
4223,04/10/22 11:00:00 AM,630.3,624.0,47.64,,,,,
4224,04/10/22 11:30:00 AM,638.2,632.1,48.36,,,,,
4225,04/10/22 12:00:00 PM,638.8,632.0,48.61,,,,,
4226,04/10/22 12:30:00 PM,641.8,635.8,48.87,,,,,
4227,04/10/22 01:00:00 PM,642.9,636.9,48.94,,,,,
4228,04/10/22 01:30:00 PM,646.4,640.2,49.37,,,,,
4229,04/10/22 02:00:00 PM,651.3,644.9,49.84,,,,,
4230,04/10/22 02:30:00 PM,654.5,647.9,50.16,,,,,
4231,04/10/22 03:00:00 PM,655.9,649.3,50.34,,,,,
4232,04/10/22 03:30:00 PM,657.7,651.2,50.56,,,,,
4233,04/10/22 04:00:00 PM,661.4,655.3,50.83,,,,,
4234,04/10/22 04:30:00 PM,663.0,657.1,50.95,,,,,
4235,04/10/22 05:00:00 PM,664.4,658.3,50.94,,,,,
4236,04/10/22 05:30:00 PM,664.8,658.3,50.79,,,,,
4237,04/10/22 06:00:00 PM,664.2,658.4,50.70,,,,,
4238,04/10/22 06:30:00 PM,663.3,656.9,50.59,,,,,
4239,04/10/22 07:00:00 PM,662.0,655.8,50.47,,,,,
4240,04/10/22 07:30:00 PM,662.5,656.1,50.50,,,,,
4241,04/10/22 08:00:00 PM,662.1,656.1,50.50,,,,,
4242,04/10/22 08:30:00 PM,661.4,655.4,50.45,,,,,
4243,04/10/22 09:00:00 PM,660.3,654.3,50.36,,,,,
4244,04/10/22 09:30:00 PM,660.2,654.3,50.29,,,,,
4245,04/10/22 10:00:00 PM,658.7,652.8,50.22,,,,,
4246,04/10/22 10:30:00 PM,660.4,654.4,50.20,,,,,
4247,04/10/22 11:00:00 PM,658.7,652.1,50.07,,,,,
4248,04/10/22 11:30:00 PM,656.2,649.9,49.93,,,,,
4249,04/11/22 12:00:00 AM,653.8,647.3,49.62,,,,,
4250,04/11/22 12:30:00 AM,653.3,646.9,49.62,,,,,
4251,04/11/22 01:00:00 AM,651.9,645.4,49.57,,,,,
4252,04/11/22 01:30:00 AM,648.1,643.2,49.37,,,,,
4253,04/11/22 02:00:00 AM,651.9,645.1,49.30,,,,,
4254,04/11/22 02:30:00 AM,640.2,633.8,49.12,,,,,
4255,04/11/22 03:00:00 AM,650.7,644.1,49.08,,,,,
4256,04/11/22 03:30:00 AM,650.2,643.7,49.08,,,,,
4257,04/11/22 04:00:00 AM,649.0,642.2,48.88,,,,,
4258,04/11/22 04:30:00 AM,643.4,638.1,48.87,,,,,
4259,04/11/22 05:00:00 AM,647.0,641.2,48.69,,,,,
4260,04/11/22 05:30:00 AM,644.6,638.2,48.38,,,,,
4261,04/11/22 06:00:00 AM,642.3,636.1,48.06,,,,,
4262,04/11/22 06:30:00 AM,641.7,635.3,48.00,,,,,
4263,04/11/22 07:00:00 AM,642.7,636.0,48.13,,,,,
4264,04/11/22 07:30:00 AM,642.9,636.4,48.16,,,,,
4265,04/11/22 08:00:00 AM,642.2,636.4,48.13,,,,,
4266,04/11/22 08:30:00 AM,644.1,638.3,48.13,,,,,
4267,04/11/22 09:00:00 AM,650.6,644.3,48.52,,,,,
4268,04/11/22 09:30:00 AM,646.2,640.2,48.31,,,,,
4269,04/11/22 10:00:00 AM,647.1,641.2,48.52,,,,,
4270,04/11/22 10:30:00 AM,651.0,644.9,48.94,,,,,
4271,04/11/22 11:00:00 AM,657.1,651.2,49.57,,,,,
4272,04/11/22 11:30:00 AM,658.0,652.2,49.84,,,,,
4273,04/11/22 12:00:00 PM,664.3,658.4,50.50,,,,,
4274,04/11/22 12:30:00 PM,665.0,658.8,50.68,,,,,
4275,04/11/22 01:00:00 PM,681.3,675.3,52.39,,,,,
4276,04/11/22 01:30:00 PM,686.5,680.8,52.92,,,,,
4277,04/11/22 02:00:00 PM,687.0,681.1,53.04,,,,,
4278,04/11/22 02:30:00 PM,699.2,693.2,54.39,,,,,
4279,04/11/22 03:00:00 PM,704.3,698.4,54.84,,,,,
4280,04/11/22 03:30:00 PM,699.7,694.5,54.88,,,,,
4281,04/11/22 04:00:00 PM,701.3,695.4,54.57,,,,,
4282,04/11/22 04:30:00 PM,703.4,697.3,54.52,,,,,
4283,04/11/22 05:00:00 PM,707.3,701.4,54.95,,,,,
4284,04/11/22 05:30:00 PM,712.6,706.6,55.22,,,,,
4285,04/11/22 06:00:00 PM,714.6,708.4,55.49,,,,,
4286,04/11/22 06:30:00 PM,712.5,706.7,55.09,,,,,
4287,04/11/22 07:00:00 PM,710.9,704.8,55.00,,,,,
4288,04/11/22 07:30:00 PM,708.5,702.5,54.95,,,,,
4289,04/11/22 08:00:00 PM,706.0,700.0,54.57,,,,,
4290,04/11/22 08:30:00 PM,703.4,697.5,54.18,,,,,
4291,04/11/22 09:00:00 PM,700.2,694.2,53.76,,,,,
4292,04/11/22 09:30:00 PM,698.0,691.6,53.62,,,,,
4293,04/11/22 10:00:00 PM,695.2,689.1,53.26,,,,,
4294,04/11/22 10:30:00 PM,692.5,686.1,53.01,,,,,
4295,04/11/22 11:00:00 PM,690.8,684.7,52.63,,,,,
4296,04/11/22 11:30:00 PM,688.3,681.4,52.29,,,,,
4297,04/12/22 12:00:00 AM,685.3,678.8,52.09,,,,,
4298,04/12/22 12:30:00 AM,682.0,675.5,51.78,,,,,
4299,04/12/22 01:00:00 AM,679.8,673.3,51.51,,,,,
4300,04/12/22 01:30:00 AM,676.4,669.6,51.21,,,,,
4301,04/12/22 02:00:00 AM,673.6,667.1,50.94,,,,,
4302,04/12/22 02:30:00 AM,671.9,665.6,50.74,,,,,
4303,04/12/22 03:00:00 AM,670.2,663.8,50.58,,,,,
4304,04/12/22 03:30:00 AM,668.3,661.5,50.38,,,,,
4305,04/12/22 04:00:00 AM,665.9,659.3,50.16,,,,,
4306,04/12/22 04:30:00 AM,664.3,657.5,49.93,,,,,
4307,04/12/22 05:00:00 AM,662.4,655.7,49.73,,,,,
4308,04/12/22 05:30:00 AM,660.7,655.0,49.57,,,,,
4309,04/12/22 06:00:00 AM,659.3,652.7,49.41,,,,,
4310,04/12/22 06:30:00 AM,657.3,650.9,49.26,,,,,
4311,04/12/22 07:00:00 AM,658.7,652.4,49.35,,,,,
4312,04/12/22 07:30:00 AM,658.2,651.6,49.37,,,,,
4313,04/12/22 08:00:00 AM,662.5,656.4,49.78,,,,,
4314,04/12/22 08:30:00 AM,665.9,659.4,50.07,,,,,
4315,04/12/22 09:00:00 AM,666.6,659.8,50.04,,,,,
4316,04/12/22 09:30:00 AM,666.7,660.5,50.04,,,,,
4317,04/12/22 10:00:00 AM,667.3,660.5,50.16,,,,,
4318,04/12/22 10:30:00 AM,667.9,661.5,50.50,,,,,
4319,04/12/22 11:00:00 AM,669.0,662.6,50.61,,,,,
4320,04/12/22 11:30:00 AM,672.4,665.9,50.90,,,,,
4321,04/12/22 12:00:00 PM,652.8,648.3,51.12,,,,,
4322,04/12/22 12:30:00 PM,681.4,674.8,51.69,,,,,
4323,04/12/22 01:00:00 PM,689.2,682.5,52.50,,,,,
4324,04/12/22 01:30:00 PM,688.5,682.4,52.61,,,,,
4325,04/12/22 02:00:00 PM,695.5,688.8,52.90,,,,,
4326,04/12/22 02:30:00 PM,695.8,689.6,53.01,,,,,
4327,04/12/22 03:00:00 PM,698.3,691.8,53.13,,,,,
4328,04/12/22 03:30:00 PM,698.5,691.8,53.20,,,,,
4329,04/12/22 04:00:00 PM,698.5,691.8,53.17,,,,,
4330,04/12/22 04:30:00 PM,698.7,692.2,53.11,,,,,
4331,04/12/22 05:00:00 PM,697.8,691.5,52.99,,,,,
4332,04/12/22 05:30:00 PM,695.8,689.3,52.81,,,,,
4333,04/12/22 06:00:00 PM,695.9,689.2,52.83,,,,,
4334,04/12/22 06:30:00 PM,698.0,691.1,52.90,,,,,
4335,04/12/22 07:00:00 PM,697.1,690.4,52.83,,,,,
4336,04/12/22 07:30:00 PM,697.0,690.0,52.81,,,,,
4337,04/12/22 08:00:00 PM,696.5,690.0,52.79,,,,,
4338,04/12/22 08:30:00 PM,696.5,690.0,52.77,,,,,
4339,04/12/22 09:00:00 PM,696.5,690.0,52.74,,,,,
4340,04/12/22 09:30:00 PM,695.5,688.5,52.81,,,,,
4341,04/12/22 10:00:00 PM,601.8,596.5,51.94,,,,,
4342,04/12/22 10:30:00 PM,649.3,643.1,52.63,,,,,
4343,04/12/22 11:00:00 PM,648.4,642.7,52.68,,,,,
4344,04/12/22 11:30:00 PM,658.9,653.0,52.68,,,,,
4345,04/13/22 12:00:00 AM,656.7,650.8,52.61,,,,,
4346,04/13/22 12:30:00 AM,676.4,670.1,52.83,,,,,
4347,04/13/22 01:00:00 AM,667.6,661.4,52.79,,,,,
4348,04/13/22 01:30:00 AM,648.1,642.4,52.57,,,,,
4349,04/13/22 02:00:00 AM,649.3,643.2,52.38,,,,,
4350,04/13/22 02:30:00 AM,591.9,586.5,52.56,,,,,
4351,04/13/22 03:00:00 AM,630.7,624.9,52.38,,,,,
4352,04/13/22 03:30:00 AM,643.1,637.1,52.56,,,,,
4353,04/13/22 04:00:00 AM,653.7,647.7,52.57,,,,,
4354,04/13/22 04:30:00 AM,637.7,632.1,52.59,,,,,
4355,04/13/22 05:00:00 AM,642.8,637.0,52.63,,,,,
4356,04/13/22 05:30:00 AM,645.0,638.9,52.63,,,,,
4357,04/13/22 06:00:00 AM,621.2,615.4,52.38,,,,,
4358,04/13/22 06:30:00 AM,610.6,605.2,52.11,,,,,
4359,04/13/22 07:00:00 AM,619.5,613.5,52.32,,,,,
4360,04/13/22 07:30:00 AM,628.6,622.6,52.39,,,,,
4361,04/13/22 08:00:00 AM,606.6,601.8,52.05,,,,,
4362,04/13/22 08:30:00 AM,583.4,578.6,52.27,,,,,
4363,04/13/22 09:00:00 AM,549.4,545.2,52.39,,,,,
4364,04/13/22 09:30:00 AM,590.7,585.6,52.70,,,,,
4365,04/13/22 10:00:00 AM,619.4,614.1,52.92,,,,,
4366,04/13/22 10:30:00 AM,634.8,629.2,53.24,,,,,
4367,04/13/22 11:00:00 AM,637.2,633.8,53.22,,,,,
4368,04/13/22 11:30:00 AM,647.0,641.7,54.28,,,,,
4369,04/13/22 12:00:00 PM,667.5,661.5,54.39,,,,,
4370,04/13/22 12:30:00 PM,685.2,679.1,54.36,,,,,
4371,04/13/22 01:00:00 PM,680.5,674.8,54.63,,,,,
4372,04/13/22 01:30:00 PM,675.6,669.7,54.84,,,,,
4373,04/13/22 02:00:00 PM,673.9,668.2,54.88,,,,,
4374,04/13/22 02:30:00 PM,688.6,682.7,54.72,,,,,
4375,04/13/22 03:00:00 PM,673.7,667.5,54.68,,,,,
4376,04/13/22 03:30:00 PM,532.6,528.3,54.25,,,,,
4377,04/13/22 04:00:00 PM,592.7,588.3,53.83,,,,,
4378,04/13/22 04:30:00 PM,501.2,497.9,53.69,,,,,
4379,04/13/22 05:00:00 PM,479.5,476.8,53.44,,,,,
4380,04/13/22 05:30:00 PM,442.1,439.7,53.13,,,,,
4381,04/13/22 06:00:00 PM,421.0,419.1,52.61,,,,,
4382,04/13/22 06:30:00 PM,470.4,469.6,52.57,,,,,
4383,04/13/22 07:00:00 PM,463.9,462.0,52.47,,,,,
4384,04/13/22 07:30:00 PM,503.3,500.2,52.21,,,,,
4385,04/13/22 08:00:00 PM,515.9,512.6,51.33,,,,,
4386,04/13/22 08:30:00 PM,575.4,570.7,51.85,,,,,
4387,04/13/22 09:00:00 PM,558.2,553.3,51.94,,,,,
4388,04/13/22 09:30:00 PM,492.5,489.7,50.68,,,,,
4389,04/13/22 10:00:00 PM,506.2,502.5,51.01,,,,,
4390,04/13/22 10:30:00 PM,531.5,527.5,50.67,,,,,
4391,04/13/22 11:00:00 PM,547.4,543.1,50.52,,,,,
4392,04/13/22 11:30:00 PM,548.6,544.3,50.36,,,,,
4393,04/14/22 12:00:00 AM,538.7,534.2,49.77,,,,,
4394,04/14/22 12:30:00 AM,542.8,538.0,49.87,,,,,
4395,04/14/22 01:00:00 AM,526.6,522.9,49.57,,,,,
4396,04/14/22 01:30:00 AM,556.6,551.7,49.60,,,,,
4397,04/14/22 02:00:00 AM,553.6,548.8,49.30,,,,,
4398,04/14/22 02:30:00 AM,547.9,542.9,48.92,,,,,
4399,04/14/22 03:00:00 AM,543.6,538.8,48.49,,,,,
