"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Abs Pres, psi (LGR S/N: 21230008, SEN S/N: 21230008)","Temp, °F (LGR S/N: 21230008, SEN S/N: 21230008)","Coupler Detached (LGR S/N: 21230008)","Coupler Attached (LGR S/N: 21230008)","Host Connected (LGR S/N: 21230008)","Stopped (LGR S/N: 21230008)","End Of File (LGR S/N: 21230008)"
598,01/24/22 10:30:00 PM,14.9741,35.370,,,,,
599,01/24/22 11:00:00 PM,14.9789,35.370,,,,,
600,01/24/22 11:30:00 PM,14.9862,35.370,,,,,
601,01/25/22 12:00:00 AM,14.9911,35.370,,,,,
602,01/25/22 12:30:00 AM,14.9978,35.564,,,,,
603,01/25/22 01:00:00 AM,15.0001,35.564,,,,,
604,01/25/22 01:30:00 AM,15.0050,35.564,,,,,
605,01/25/22 02:00:00 AM,15.0073,35.564,,,,,
606,01/25/22 02:30:00 AM,15.0146,35.564,,,,,
607,01/25/22 03:00:00 AM,15.0213,35.758,,,,,
608,01/25/22 03:30:00 AM,15.0213,35.758,,,,,
609,01/25/22 04:00:00 AM,15.0285,35.758,,,,,
610,01/25/22 04:30:00 AM,15.0310,35.758,,,,,
611,01/25/22 05:00:00 AM,15.0358,35.758,,,,,
612,01/25/22 05:30:00 AM,15.0406,35.758,,,,,
613,01/25/22 06:00:00 AM,15.0478,35.758,,,,,
614,01/25/22 06:30:00 AM,15.0598,35.758,,,,,
615,01/25/22 07:00:00 AM,15.0623,35.758,,,,,
616,01/25/22 07:30:00 AM,15.0690,35.951,,,,,
617,01/25/22 08:00:00 AM,15.0744,35.758,,,,,
618,01/25/22 08:30:00 AM,15.0835,35.951,,,,,
619,01/25/22 09:00:00 AM,15.0889,35.758,,,,,
620,01/25/22 09:30:00 AM,15.0936,35.758,,,,,
621,01/25/22 10:00:00 AM,15.0984,35.758,,,,,
622,01/25/22 10:30:00 AM,15.1051,35.951,,,,,
623,01/25/22 11:00:00 AM,15.1028,35.951,,,,,
624,01/25/22 11:30:00 AM,15.1028,35.951,,,,,
625,01/25/22 12:00:00 PM,15.0980,35.951,,,,,
626,01/25/22 12:30:00 PM,15.0980,35.951,,,,,
627,01/25/22 01:00:00 PM,15.0955,35.951,,,,,
628,01/25/22 01:30:00 PM,15.0907,35.951,,,,,
629,01/25/22 02:00:00 PM,15.0931,35.951,,,,,
630,01/25/22 02:30:00 PM,15.0931,35.951,,,,,
631,01/25/22 03:00:00 PM,15.0955,35.951,,,,,
632,01/25/22 03:30:00 PM,15.0980,35.951,,,,,
633,01/25/22 04:00:00 PM,15.1003,35.951,,,,,
634,01/25/22 04:30:00 PM,15.1032,35.758,,,,,
635,01/25/22 05:00:00 PM,15.1081,35.758,,,,,
636,01/25/22 05:30:00 PM,15.1129,35.758,,,,,
637,01/25/22 06:00:00 PM,15.1202,35.758,,,,,
638,01/25/22 06:30:00 PM,15.1298,35.758,,,,,
639,01/25/22 07:00:00 PM,15.1347,35.758,,,,,
640,01/25/22 07:30:00 PM,15.1443,35.758,,,,,
641,01/25/22 08:00:00 PM,15.1467,35.758,,,,,
642,01/25/22 08:30:00 PM,15.1467,35.758,,,,,
643,01/25/22 09:00:00 PM,15.1515,35.758,,,,,
644,01/25/22 09:30:00 PM,15.1569,35.564,,,,,
645,01/25/22 10:00:00 PM,15.1592,35.564,,,,,
646,01/25/22 10:30:00 PM,15.1592,35.564,,,,,
647,01/25/22 11:00:00 PM,15.1617,35.564,,,,,
648,01/25/22 11:30:00 PM,15.1617,35.564,,,,,
649,01/26/22 12:00:00 AM,15.1641,35.564,,,,,
650,01/26/22 12:30:00 AM,15.1617,35.564,,,,,
651,01/26/22 01:00:00 AM,15.1641,35.564,,,,,
652,01/26/22 01:30:00 AM,15.1665,35.564,,,,,
653,01/26/22 02:00:00 AM,15.1714,35.564,,,,,
654,01/26/22 02:30:00 AM,15.1689,35.564,,,,,
655,01/26/22 03:00:00 AM,15.1714,35.564,,,,,
656,01/26/22 03:30:00 AM,15.1737,35.564,,,,,
657,01/26/22 04:00:00 AM,15.1689,35.564,,,,,
658,01/26/22 04:30:00 AM,15.1689,35.564,,,,,
659,01/26/22 05:00:00 AM,15.1665,35.564,,,,,
660,01/26/22 05:30:00 AM,15.1689,35.564,,,,,
661,01/26/22 06:00:00 AM,15.1665,35.564,,,,,
662,01/26/22 06:30:00 AM,15.1665,35.564,,,,,
663,01/26/22 07:00:00 AM,15.1665,35.564,,,,,
664,01/26/22 07:30:00 AM,15.1665,35.564,,,,,
665,01/26/22 08:00:00 AM,15.1665,35.564,,,,,
666,01/26/22 08:30:00 AM,15.1641,35.564,,,,,
667,01/26/22 09:00:00 AM,15.1617,35.564,,,,,
668,01/26/22 09:30:00 AM,15.1569,35.564,,,,,
669,01/26/22 10:00:00 AM,15.1521,35.564,,,,,
670,01/26/22 10:30:00 AM,15.1588,35.758,,,,,
671,01/26/22 11:00:00 AM,15.1540,35.758,,,,,
672,01/26/22 11:30:00 AM,15.1443,35.758,,,,,
673,01/26/22 12:00:00 PM,15.1298,35.758,,,,,
674,01/26/22 12:30:00 PM,15.1202,35.758,,,,,
675,01/26/22 01:00:00 PM,15.1105,35.758,,,,,
676,01/26/22 01:30:00 PM,15.1057,35.758,,,,,
677,01/26/22 02:00:00 PM,15.0961,35.758,,,,,
678,01/26/22 02:30:00 PM,15.0864,35.758,,,,,
679,01/26/22 03:00:00 PM,15.0791,35.758,,,,,
680,01/26/22 03:30:00 PM,15.0696,35.758,,,,,
681,01/26/22 04:00:00 PM,15.0623,35.758,,,,,
682,01/26/22 04:30:00 PM,15.0598,35.758,,,,,
683,01/26/22 05:00:00 PM,15.0526,35.758,,,,,
684,01/26/22 05:30:00 PM,15.0453,35.758,,,,,
685,01/26/22 06:00:00 PM,15.0430,35.758,,,,,
686,01/26/22 06:30:00 PM,15.0382,35.758,,,,,
687,01/26/22 07:00:00 PM,15.0285,35.758,,,,,
688,01/26/22 07:30:00 PM,15.0213,35.758,,,,,
689,01/26/22 08:00:00 PM,15.0140,35.758,,,,,
690,01/26/22 08:30:00 PM,15.0092,35.758,,,,,
691,01/26/22 09:00:00 PM,15.0044,35.758,,,,,
692,01/26/22 09:30:00 PM,15.0050,35.564,,,,,
693,01/26/22 10:00:00 PM,15.0026,35.564,,,,,
694,01/26/22 10:30:00 PM,14.9953,35.564,,,,,
695,01/26/22 11:00:00 PM,14.9905,35.564,,,,,
696,01/26/22 11:30:00 PM,14.9857,35.564,,,,,
697,01/27/22 12:00:00 AM,14.9779,35.758,,,,,
698,01/27/22 12:30:00 AM,14.9683,35.758,,,,,
699,01/27/22 01:00:00 AM,14.9615,35.564,,,,,
700,01/27/22 01:30:00 AM,14.9592,35.564,,,,,
701,01/27/22 02:00:00 AM,14.9567,35.564,,,,,
702,01/27/22 02:30:00 AM,14.9544,35.564,,,,,
703,01/27/22 03:00:00 AM,14.9519,35.564,,,,,
704,01/27/22 03:30:00 AM,14.9472,35.564,,,,,
705,01/27/22 04:00:00 AM,14.9424,35.564,,,,,
706,01/27/22 04:30:00 AM,14.9424,35.564,,,,,
707,01/27/22 05:00:00 AM,14.9447,35.564,,,,,
708,01/27/22 05:30:00 AM,14.9424,35.564,,,,,
709,01/27/22 06:00:00 AM,14.9424,35.564,,,,,
710,01/27/22 06:30:00 AM,14.9495,35.564,,,,,
711,01/27/22 07:00:00 AM,14.9495,35.564,,,,,
712,01/27/22 07:30:00 AM,14.9495,35.564,,,,,
713,01/27/22 08:00:00 AM,14.9544,35.564,,,,,
714,01/27/22 08:30:00 AM,14.9573,35.370,,,,,
715,01/27/22 09:00:00 AM,14.9598,35.370,,,,,
716,01/27/22 09:30:00 AM,14.9646,35.370,,,,,
717,01/27/22 10:00:00 AM,14.9718,35.370,,,,,
718,01/27/22 10:30:00 AM,14.9766,35.370,,,,,
719,01/27/22 11:00:00 AM,14.9857,35.564,,,,,
720,01/27/22 11:30:00 AM,14.9808,35.564,,,,,
721,01/27/22 12:00:00 PM,14.9808,35.564,,,,,
722,01/27/22 12:30:00 PM,14.9833,35.564,,,,,
723,01/27/22 01:00:00 PM,14.9833,35.564,,,,,
724,01/27/22 01:30:00 PM,14.9881,35.564,,,,,
725,01/27/22 02:00:00 PM,14.9905,35.564,,,,,
726,01/27/22 02:30:00 PM,15.0001,35.564,,,,,
727,01/27/22 03:00:00 PM,15.0092,35.758,,,,,
728,01/27/22 03:30:00 PM,15.0189,35.758,,,,,
729,01/27/22 04:00:00 PM,15.0243,35.564,,,,,
730,01/27/22 04:30:00 PM,15.0339,35.564,,,,,
731,01/27/22 05:00:00 PM,15.0411,35.564,,,,,
732,01/27/22 05:30:00 PM,15.0507,35.564,,,,,
733,01/27/22 06:00:00 PM,15.0604,35.564,,,,,
734,01/27/22 06:30:00 PM,15.0749,35.564,,,,,
735,01/27/22 07:00:00 PM,15.0845,35.564,,,,,
736,01/27/22 07:30:00 PM,15.0918,35.564,,,,,
737,01/27/22 08:00:00 PM,15.0990,35.564,,,,,
738,01/27/22 08:30:00 PM,15.1081,35.758,,,,,
739,01/27/22 09:00:00 PM,15.1129,35.758,,,,,
740,01/27/22 09:30:00 PM,15.1225,35.758,,,,,
741,01/27/22 10:00:00 PM,15.1250,35.758,,,,,
742,01/27/22 10:30:00 PM,15.1298,35.758,,,,,
743,01/27/22 11:00:00 PM,15.1370,35.758,,,,,
744,01/27/22 11:30:00 PM,15.1418,35.758,,,,,
745,01/28/22 12:00:00 AM,15.1467,35.758,,,,,
746,01/28/22 12:30:00 AM,15.1490,35.758,,,,,
747,01/28/22 01:00:00 AM,15.1515,35.758,,,,,
748,01/28/22 01:30:00 AM,15.1563,35.758,,,,,
749,01/28/22 02:00:00 AM,15.1611,35.758,,,,,
750,01/28/22 02:30:00 AM,15.1636,35.758,,,,,
751,01/28/22 03:00:00 AM,15.1611,35.758,,,,,
752,01/28/22 03:30:00 AM,15.1588,35.758,,,,,
753,01/28/22 04:00:00 AM,15.1611,35.758,,,,,
754,01/28/22 04:30:00 AM,15.1660,35.758,,,,,
755,01/28/22 05:00:00 AM,15.1665,35.564,,,,,
756,01/28/22 05:30:00 AM,15.1689,35.564,,,,,
757,01/28/22 06:00:00 AM,15.1737,35.564,,,,,
758,01/28/22 06:30:00 AM,15.1785,35.564,,,,,
759,01/28/22 07:00:00 AM,15.1810,35.564,,,,,
760,01/28/22 07:30:00 AM,15.1853,35.758,,,,,
761,01/28/22 08:00:00 AM,15.1926,35.758,,,,,
762,01/28/22 08:30:00 AM,15.1926,35.758,,,,,
763,01/28/22 09:00:00 AM,15.1949,35.758,,,,,
764,01/28/22 09:30:00 AM,15.1949,35.758,,,,,
765,01/28/22 10:00:00 AM,15.1949,35.758,,,,,
766,01/28/22 10:30:00 AM,15.1992,35.951,,,,,
767,01/28/22 11:00:00 AM,15.1992,35.951,,,,,
768,01/28/22 11:30:00 AM,15.1944,35.951,,,,,
769,01/28/22 12:00:00 PM,15.1920,35.951,,,,,
770,01/28/22 12:30:00 PM,15.1891,36.145,,,,,
771,01/28/22 01:00:00 PM,15.1818,36.145,,,,,
772,01/28/22 01:30:00 PM,15.1721,36.145,,,,,
773,01/28/22 02:00:00 PM,15.1698,36.145,,,,,
774,01/28/22 02:30:00 PM,15.1673,36.145,,,,,
775,01/28/22 03:00:00 PM,15.1625,36.145,,,,,
776,01/28/22 03:30:00 PM,15.1601,36.145,,,,,
777,01/28/22 04:00:00 PM,15.1601,36.145,,,,,
778,01/28/22 04:30:00 PM,15.1601,36.145,,,,,
779,01/28/22 05:00:00 PM,15.1601,36.145,,,,,
780,01/28/22 05:30:00 PM,15.1625,36.145,,,,,
781,01/28/22 06:00:00 PM,15.1625,36.145,,,,,
782,01/28/22 06:30:00 PM,15.1625,36.145,,,,,
783,01/28/22 07:00:00 PM,15.1625,36.145,,,,,
784,01/28/22 07:30:00 PM,15.1601,36.145,,,,,
785,01/28/22 08:00:00 PM,15.1601,36.145,,,,,
786,01/28/22 08:30:00 PM,15.1553,36.145,,,,,
787,01/28/22 09:00:00 PM,15.1509,35.951,,,,,
788,01/28/22 09:30:00 PM,15.1461,35.951,,,,,
789,01/28/22 10:00:00 PM,15.1437,35.951,,,,,
790,01/28/22 10:30:00 PM,15.1461,35.951,,,,,
791,01/28/22 11:00:00 PM,15.1437,35.951,,,,,
792,01/28/22 11:30:00 PM,15.1414,35.951,,,,,
793,01/29/22 12:00:00 AM,15.1341,35.951,,,,,
794,01/29/22 12:30:00 AM,15.1287,36.145,,,,,
795,01/29/22 01:00:00 AM,15.1240,36.145,,,,,
796,01/29/22 01:30:00 AM,15.1263,36.145,,,,,
797,01/29/22 02:00:00 AM,15.1240,36.145,,,,,
798,01/29/22 02:30:00 AM,15.1215,36.145,,,,,
799,01/29/22 03:00:00 AM,15.1142,36.145,,,,,
800,01/29/22 03:30:00 AM,15.1119,36.145,,,,,
801,01/29/22 04:00:00 AM,15.1051,35.951,,,,,
802,01/29/22 04:30:00 AM,15.1051,35.951,,,,,
803,01/29/22 05:00:00 AM,15.1003,35.951,,,,,
804,01/29/22 05:30:00 AM,15.0955,35.951,,,,,
805,01/29/22 06:00:00 AM,15.0955,35.951,,,,,
806,01/29/22 06:30:00 AM,15.0883,35.951,,,,,
807,01/29/22 07:00:00 AM,15.0835,35.951,,,,,
808,01/29/22 07:30:00 AM,15.0835,35.951,,,,,
809,01/29/22 08:00:00 AM,15.0858,35.951,,,,,
810,01/29/22 08:30:00 AM,15.0883,35.951,,,,,
811,01/29/22 09:00:00 AM,15.0858,35.951,,,,,
812,01/29/22 09:30:00 AM,15.0835,35.951,,,,,
813,01/29/22 10:00:00 AM,15.0757,36.145,,,,,
814,01/29/22 10:30:00 AM,15.0738,35.951,,,,,
815,01/29/22 11:00:00 AM,15.0757,36.145,,,,,
816,01/29/22 11:30:00 AM,15.0497,35.951,,,,,
817,01/29/22 12:00:00 PM,15.0468,36.145,,,,,
818,01/29/22 12:30:00 PM,15.0371,36.145,,,,,
819,01/29/22 01:00:00 PM,15.0275,36.145,,,,,
820,01/29/22 01:30:00 PM,15.0124,36.338,,,,,
821,01/29/22 02:00:00 PM,15.0057,36.145,,,,,
822,01/29/22 02:30:00 PM,15.0010,36.145,,,,,
823,01/29/22 03:00:00 PM,15.0010,36.145,,,,,
824,01/29/22 03:30:00 PM,14.9943,35.951,,,,,
825,01/29/22 04:00:00 PM,14.9870,35.951,,,,,
826,01/29/22 04:30:00 PM,14.9798,35.951,,,,,
827,01/29/22 05:00:00 PM,14.9750,35.951,,,,,
828,01/29/22 05:30:00 PM,14.9702,35.951,,,,,
829,01/29/22 06:00:00 PM,14.9653,35.951,,,,,
830,01/29/22 06:30:00 PM,14.9702,35.951,,,,,
831,01/29/22 07:00:00 PM,14.9696,36.145,,,,,
832,01/29/22 07:30:00 PM,14.9677,35.951,,,,,
833,01/29/22 08:00:00 PM,14.9605,35.951,,,,,
834,01/29/22 08:30:00 PM,14.9557,35.951,,,,,
835,01/29/22 09:00:00 PM,14.9460,35.951,,,,,
836,01/29/22 09:30:00 PM,14.9412,35.951,,,,,
837,01/29/22 10:00:00 PM,14.9412,35.951,,,,,
838,01/29/22 10:30:00 PM,14.9364,35.951,,,,,
839,01/29/22 11:00:00 PM,14.9387,35.951,,,,,
840,01/29/22 11:30:00 PM,14.9364,35.951,,,,,
841,01/30/22 12:00:00 AM,14.9364,35.951,,,,,
842,01/30/22 12:30:00 AM,14.9364,35.951,,,,,
843,01/30/22 01:00:00 AM,14.9316,35.951,,,,,
844,01/30/22 01:30:00 AM,14.9340,35.951,,,,,
845,01/30/22 02:00:00 AM,14.9292,35.951,,,,,
846,01/30/22 02:30:00 AM,14.9316,35.951,,,,,
847,01/30/22 03:00:00 AM,14.9316,35.951,,,,,
848,01/30/22 03:30:00 AM,14.9316,35.951,,,,,
849,01/30/22 04:00:00 AM,14.9412,35.951,,,,,
850,01/30/22 04:30:00 AM,14.9460,35.951,,,,,
851,01/30/22 05:00:00 AM,14.9532,35.951,,,,,
852,01/30/22 05:30:00 AM,14.9580,35.951,,,,,
853,01/30/22 06:00:00 AM,14.9653,35.951,,,,,
854,01/30/22 06:30:00 AM,14.9677,35.951,,,,,
855,01/30/22 07:00:00 AM,14.9750,35.951,,,,,
856,01/30/22 07:30:00 AM,14.9846,35.951,,,,,
857,01/30/22 08:00:00 AM,14.9918,35.951,,,,,
858,01/30/22 08:30:00 AM,14.9966,35.951,,,,,
859,01/30/22 09:00:00 AM,15.0015,35.951,,,,,
860,01/30/22 09:30:00 AM,15.0039,35.951,,,,,
861,01/30/22 10:00:00 AM,15.0087,35.951,,,,,
862,01/30/22 10:30:00 AM,15.0130,36.145,,,,,
863,01/30/22 11:00:00 AM,15.0155,36.145,,,,,
864,01/30/22 11:30:00 AM,15.0178,36.145,,,,,
865,01/30/22 12:00:00 PM,15.0155,36.145,,,,,
866,01/30/22 12:30:00 PM,15.0178,36.145,,,,,
867,01/30/22 01:00:00 PM,15.0203,36.145,,,,,
868,01/30/22 01:30:00 PM,15.0226,36.145,,,,,
869,01/30/22 02:00:00 PM,15.0226,36.145,,,,,
870,01/30/22 02:30:00 PM,15.0275,36.145,,,,,
871,01/30/22 03:00:00 PM,15.0323,36.145,,,,,
872,01/30/22 03:30:00 PM,15.0348,36.145,,,,,
873,01/30/22 04:00:00 PM,15.0329,35.951,,,,,
874,01/30/22 04:30:00 PM,15.0329,35.951,,,,,
875,01/30/22 05:00:00 PM,15.0371,36.145,,,,,
876,01/30/22 05:30:00 PM,15.0424,35.951,,,,,
877,01/30/22 06:00:00 PM,15.0491,36.145,,,,,
878,01/30/22 06:30:00 PM,15.0564,36.145,,,,,
879,01/30/22 07:00:00 PM,15.0569,35.951,,,,,
880,01/30/22 07:30:00 PM,15.0588,36.145,,,,,
881,01/30/22 08:00:00 PM,15.0569,35.951,,,,,
882,01/30/22 08:30:00 PM,15.0594,35.951,,,,,
883,01/30/22 09:00:00 PM,15.0545,35.951,,,,,
884,01/30/22 09:30:00 PM,15.0569,35.951,,,,,
885,01/30/22 10:00:00 PM,15.0617,35.951,,,,,
886,01/30/22 10:30:00 PM,15.0594,35.951,,,,,
887,01/30/22 11:00:00 PM,15.0594,35.951,,,,,
888,01/30/22 11:30:00 PM,15.0588,36.145,,,,,
889,01/31/22 12:00:00 AM,15.0661,36.145,,,,,
890,01/31/22 12:30:00 AM,15.0636,36.145,,,,,
891,01/31/22 01:00:00 AM,15.0588,36.145,,,,,
892,01/31/22 01:30:00 AM,15.0612,36.145,,,,,
893,01/31/22 02:00:00 AM,15.0612,36.145,,,,,
894,01/31/22 02:30:00 AM,15.0588,36.145,,,,,
895,01/31/22 03:00:00 AM,15.0564,36.145,,,,,
896,01/31/22 03:30:00 AM,15.0516,36.145,,,,,
897,01/31/22 04:00:00 AM,15.0564,36.145,,,,,
898,01/31/22 04:30:00 AM,15.0540,36.145,,,,,
899,01/31/22 05:00:00 AM,15.0588,36.145,,,,,
900,01/31/22 05:30:00 AM,15.0564,36.145,,,,,
901,01/31/22 06:00:00 AM,15.0564,36.145,,,,,
902,01/31/22 06:30:00 AM,15.0588,36.145,,,,,
903,01/31/22 07:00:00 AM,15.0588,36.145,,,,,
904,01/31/22 07:30:00 AM,15.0588,36.145,,,,,
905,01/31/22 08:00:00 AM,15.0540,36.145,,,,,
906,01/31/22 08:30:00 AM,15.0564,36.145,,,,,
907,01/31/22 09:00:00 AM,15.0540,36.145,,,,,
908,01/31/22 09:30:00 AM,15.0583,36.338,,,,,
909,01/31/22 10:00:00 AM,15.0558,36.338,,,,,
910,01/31/22 10:30:00 AM,15.0535,36.338,,,,,
911,01/31/22 11:00:00 AM,15.0487,36.338,,,,,
912,01/31/22 11:30:00 AM,15.0414,36.338,,,,,
913,01/31/22 12:00:00 PM,15.0342,36.338,,,,,
914,01/31/22 12:30:00 PM,15.0269,36.338,,,,,
915,01/31/22 01:00:00 PM,15.0172,36.338,,,,,
916,01/31/22 01:30:00 PM,15.0101,36.338,,,,,
917,01/31/22 02:00:00 PM,14.9962,36.145,,,,,
918,01/31/22 02:30:00 PM,14.9956,36.338,,,,,
919,01/31/22 03:00:00 PM,14.9979,36.338,,,,,
920,01/31/22 03:30:00 PM,14.9931,36.338,,,,,
921,01/31/22 04:00:00 PM,14.9931,36.338,,,,,
922,01/31/22 04:30:00 PM,14.9908,36.338,,,,,
923,01/31/22 05:00:00 PM,14.9865,36.145,,,,,
924,01/31/22 05:30:00 PM,14.9859,36.338,,,,,
925,01/31/22 06:00:00 PM,14.9786,36.338,,,,,
926,01/31/22 06:30:00 PM,14.9763,36.338,,,,,
927,01/31/22 07:00:00 PM,14.9738,36.338,,,,,
928,01/31/22 07:30:00 PM,14.9691,36.338,,,,,
929,01/31/22 08:00:00 PM,14.9643,36.338,,,,,
930,01/31/22 08:30:00 PM,14.9643,36.338,,,,,
931,01/31/22 09:00:00 PM,14.9666,36.338,,,,,
932,01/31/22 09:30:00 PM,14.9618,36.338,,,,,
933,01/31/22 10:00:00 PM,14.9593,36.338,,,,,
934,01/31/22 10:30:00 PM,14.9522,36.338,,,,,
935,01/31/22 11:00:00 PM,14.9450,36.338,,,,,
936,01/31/22 11:30:00 PM,14.9425,36.338,,,,,
937,02/01/22 12:00:00 AM,14.9329,36.338,,,,,
938,02/01/22 12:30:00 AM,14.9329,36.338,,,,,
939,02/01/22 01:00:00 AM,14.9286,36.145,,,,,
940,02/01/22 01:30:00 AM,14.9263,36.145,,,,,
941,02/01/22 02:00:00 AM,14.9166,36.145,,,,,
942,02/01/22 02:30:00 AM,14.9045,36.145,,,,,
943,02/01/22 03:00:00 AM,14.8973,36.145,,,,,
944,02/01/22 03:30:00 AM,14.8949,36.145,,,,,
945,02/01/22 04:00:00 AM,14.8925,36.145,,,,,
946,02/01/22 04:30:00 AM,14.8900,36.145,,,,,
947,02/01/22 05:00:00 AM,14.8883,35.951,,,,,
948,02/01/22 05:30:00 AM,14.8833,35.951,,,,,
949,02/01/22 06:00:00 AM,14.8906,35.951,,,,,
950,02/01/22 06:30:00 AM,14.8954,35.951,,,,,
951,02/01/22 07:00:00 AM,14.8978,35.951,,,,,
952,02/01/22 07:30:00 AM,14.9003,35.951,,,,,
953,02/01/22 08:00:00 AM,14.9003,35.951,,,,,
954,02/01/22 08:30:00 AM,14.9051,35.951,,,,,
955,02/01/22 09:00:00 AM,14.9093,36.145,,,,,
956,02/01/22 09:30:00 AM,14.9142,36.145,,,,,
957,02/01/22 10:00:00 AM,14.9166,36.145,,,,,
958,02/01/22 10:30:00 AM,14.9213,36.145,,,,,
959,02/01/22 11:00:00 AM,14.9257,36.338,,,,,
960,02/01/22 11:30:00 AM,14.9232,36.338,,,,,
961,02/01/22 12:00:00 PM,14.9257,36.338,,,,,
962,02/01/22 12:30:00 PM,14.9305,36.338,,,,,
963,02/01/22 01:00:00 PM,14.9305,36.338,,,,,
964,02/01/22 01:30:00 PM,14.9353,36.338,,,,,
965,02/01/22 02:00:00 PM,14.9419,36.531,,,,,
966,02/01/22 02:30:00 PM,14.9492,36.531,,,,,
967,02/01/22 03:00:00 PM,14.9559,36.723,,,,,
968,02/01/22 03:30:00 PM,14.9644,37.107,,,,,
969,02/01/22 04:00:00 PM,14.9711,37.297,,,,,
970,02/01/22 04:30:00 PM,14.9795,37.679,,,,,
971,02/01/22 05:00:00 PM,14.9940,38.440,,,,,
972,02/01/22 05:30:00 PM,15.0030,38.629,,,,,
973,02/01/22 06:00:00 PM,15.0114,38.250,,,,,
974,02/01/22 06:30:00 PM,15.0181,38.440,,,,,
975,02/01/22 07:00:00 PM,15.0295,38.629,,,,,
976,02/01/22 07:30:00 PM,15.0422,38.440,,,,,
977,02/01/22 08:00:00 PM,15.0440,37.870,,,,,
978,02/01/22 08:30:00 PM,15.0494,37.679,,,,,
979,02/01/22 09:00:00 PM,15.0506,37.297,,,,,
980,02/01/22 09:30:00 PM,15.0578,37.297,,,,,
981,02/01/22 10:00:00 PM,15.0627,37.297,,,,,
