Site ,Location,Type,Date,Temp,Cond ,O2,SatPer,Bact,pH,TSS,Tot P,DIP,NO2NO3,NH4,NtoP,Secchi,Month,Year
4,Lake Matoaka,Pond,8-Jul,28.6,261,8.1,104,0,7.3,1.5,1.3,0.29,5.5,1.7,25,120,7,2008
4,Lake Matoaka,Pond,8-Oct,14.8,460,8.9,88,0,7.46,2.8,0.45,0.43,66.4,0.7,29,120,10,2008
4,Lake Matoaka,Pond,9-Jan,5.5,291,13.3,106,0,7.47,0.9,0.36,0.64,20.9,1,34,120,1,2009
4,Lake Matoaka,Pond,9-Apr,20.5,223.7,8.06,90,33,7.47,7.4,0.31,0.29,16.9,1,62,120,4,2009
4,Lake Matoaka,Pond,9-Jul,27.3,285,8.35,105,0,6.7,10,0.96,0.15,0,1.4,9,118,7,2009
4,Lake Matoaka,Pond,9-Oct,19.8,244,4.73,52,0,7.42,5.28,0.17,1.76,14.8,1.5,9,75,10,2009
4,Lake Matoaka,Pond,10-Jan,7.2,271,10.7,89,66,7.12,6.7,0.31,0.39,11.5,0.2,30,75,1,2010
4,Lake Matoaka,Pond,10-Apr,17.7,340,9.4,99,33,7.87,0.6,0.17,0.45,2,0,4,120,4,2010
4,Lake Matoaka,Pond,10-Jul,29.4,627,9.16,121,0,8.01,3.5,0.3,0.33,1.3,9.9,34,73,7,2010
4,Lake Matoaka,Pond,10-Oct,19.3,219,8.96,97,0,7.65,1,0.32,0.28,6.5,0.9,27,120,10,2010
4,Lake Matoaka,Pond,11-Jan,4.8,378,12.05,94,0,7.05,1.7,0.43,0.86,13,3.1,19,120,1,2011
4,Lake Matoaka,Pond,11-Apr,21.4,297,7.94,90,0,7,1,0.22,0.18,2.1,4.2,35,120,4,2011
4,Lake Matoaka,Pond,11-Jul,30.5,192.6,6.82,91.7,0,7.55,57.75,2.17,0.25,2.9,0.6,14,70,7,2011
4,Lake Matoaka,Pond,11-Oct,18,225,6.12,65,0,7.07,4.4,1.13,0.61,1.9,0,3,107,10,2011
4,Lake Matoaka,Pond,12-Jan,8,319,12.71,108,0,7.19,0.7,0.25,0.13,5.7,3.5,73,120,1,2012
4,Lake Matoaka,Pond,12-Apr,19.4,322,8.46,92,0,7.13,0.8,0.28,0.04,0,2.7,65,120,4,2012
4,Lake Matoaka,Pond,12-Jul,27.1,183,5.02,63,0,7.2,7.5,1.2,0.55,1.2,4,9,85,7,2012
4,Lake Matoaka,Pond,12-Oct,16.4,261,6.88,71,0,6.86,3.1,0.84,0.18,1.2,0.1,8,90,10,2012
4,Lake Matoaka,Pond,13-Jan,6.1,263,11.52,94,0,6.75,8.4,0.61,0,0.2,0.6,0,71,1,2013
4,Lake Matoaka,Pond,13-Apr,17.6,293,10.69,112,0,7.02,1.3,0.28,0.19,1.1,0.4,8,120,4,2013
4,Lake Matoaka,Pond,13-Jul,28.9,262,7.95,104,33,7.75,1.9,0.45,0.1,0.1,3.5,37,120,7,2013
4,Lake Matoaka,Pond,13-Oct,17.6,289,7.21,76,0,7.14,7.8,0.97,0.14,0.4,0,3,82,10,2013
4,Lake Matoaka,Pond,14-Jan,6.8,279,11.07,91,0,7.63,3.9,0.43,0.29,2.2,0,8,120,1,2014
4,Lake Matoaka,Pond,14-Apr,18.8,358,11.13,120,0,7.22,3.2,0.52,0.25,0.3,2.5,11,120,4,2014
4,Lake Matoaka,Pond,14-Jul,26.8,261,8.45,106,0,8.3,5.5,0.97,0.38,2.8,1.3,11,90,7,2014
4,Lake Matoaka,Pond,14-Oct,23,279.6,8.68,101.3,0,7.78,3.5,0.51,0.23,1.5,1.3,12,110,10,2014
4,Lake Matoaka,Pond,15-Jan,4.9,278,13.46,106,0,7.79,4.6,0.57,0,13.6,0.6,14,81,1,2015
4,Lake Matoaka,Pond,15-Apr,20.3,320,9.73,107.9,0,7.28,3.8,0.3,0.28,0.5,1.1,6,120,4,2015
4,Lake Matoaka,Pond,15-Jul,27.5,233,7.62,97,0,7.28,3.8,0.93,0.15,1.2,1.1,16,104,7,2015
4,Lake Matoaka,Pond,15-Oct,16,298.8,10.35,105.1,0,8.02,3.866666667,0.65,0.28,10.6,0.7,41,75,10,2015
4,Lake Matoaka,Pond,16-Jan,6.8,328,6.95,57,0,7.37,3.4,0.49,0.78,14.6,0.1,19,120,1,2016
4,Lake Matoaka,Pond,16-Apr,21,296,9.4,107,0,7.52,1.7,0.47,0.38,12,0,32,120,4,2016
4,Lake Matoaka,Pond,16-Jul,28,228,9.86,128,0,8.17,2.1,0.38,0.88,4.5,0,5,88,7,2016
4,Lake Matoaka,Pond,16-Oct,18.8,206,8.33,91,0,7.1,1.8,0.35,0.24,0.3,0,1,105,10,2016
4,Lake Matoaka,Pond,17-Jan,5.5,328,11.17,93,0,7.5,2.1,0.27,0.73,6.3,1.2,10,102,1,2017
4,Lake Matoaka,Pond,17-Apr,17.5,348,8.46,89,0,7.58,1.2,0.07,0.57,0.4,0,1,120,4,2017
4,Lake Matoaka,Pond,17-Jul,28.9,236,7.61,99,0,8.2,1.8,0.57,0.48,1.4,1.5,6,120,7,2017
4,Lake Matoaka,Pond,17-Oct,19.4,215,5.73,62,0,7.56,1.7,0.37,0.05,3.8,11.5,310,105,10,2017
4,Lake Matoaka,Pond,18-Jan,7.2,291,10.91,91,0,7.39,8.2,0.47,0.48,2.5,2.4,10,75,1,2018
4,Lake Matoaka,Pond,18-Apr,10.9,367,9.65,92,0,7.55,2.3,0.37,1.15,0.7,0,1,120,4,2018
4,Lake Matoaka,Pond,18-Jul,28,279,8.24,106,33,7.75,8.2,0.35,0.34,0.4,6.7,21,120,7,2018
4,Lake Matoaka,Pond,18-Oct,15.9,244,7.1,72,33,7.09,0.2,0.46,0.14,4.5,2.2,47,120,10,2018
4,Lake Matoaka,Pond,19-Jan,5.3,301,12.15,98,33,6.95,3.2,0.47,0.48,7.95,0,16,120,1,2019
4,Lake Matoaka,Pond,19-Apr,20.7,296,8.4,94,0,7.7,2.6,0.08,0.34,3.1,0,9,120,4,2019
4,Lake Matoaka,Pond,19-Jul,31.5,209,8.63,117,33,7.7,3.2,0.47,0,1,0.5,n/a,80,7,2019
4,Lake Matoaka,Pond,19-Oct,17.7,234,8.69,91,33,7.07,0.6,0.4,0.14,5.3,0.2,38,120,10,2019
4,Lake Matoaka,Pond,20-Jan,8.5,290,10.46,89,0,7.35,1,0.07,0.04,11.9408,0.52,283,120,1,2020
4,Lake Matoaka,Pond,20-Apr,16,289,8.4,86,0,7.38,1.4,0.19,1.01,3.5,0,3,120,4,2020
4,Lake Matoaka,Pond,20-Jul,30.6,237,8.2,110,0,7.23,1.9,0.15,0.2,7.3,2.86,46,98,7,2020
4,Lake Matoaka,Pond,20-Oct,20,220,5.1,56,,6.76,0.1,0.1,0.4,14.6,0.62,35,60,7,2020
4,Lake Matoaka,Pond,21-Jan,7.4,278,10.43,87,,7.22,4.2,1.48,0.3,5.2,0.4,19,60,1,2021
4,Lake Matoaka,Pond,21-Apr,17.3,352,10.27,107,0,7.22,2.3,0.25,0.05,0.6,1.4,40,120,4,2021
5,Stormwater Pond,Pond,4-Oct,17,42,9,95,333,7.43,52.3,4.67,0.32,0,0.4,1,-9999,10,2004
5,Stormwater Pond,Pond,5-Jan,2.3,55,12.3,90,333,6.72,18.7,2.41,0.84,14.1,5.9,24,-9999,1,2005
5,Stormwater Pond,Pond,5-Apr,20.2,272,6.7,74,300,7,21.2,15.74,0.12,2.7,4.2,60,-9999,4,2005
5,Stormwater Pond,Pond,5-Jul,30,114,6.6,87,627,6.84,14.5,1.93,0.49,1.1,5.3,13,-9999,7,2005
5,Stormwater Pond,Pond,5-Oct,11.7,59,8.9,82,429,6.48,24,2.74,0.85,7,1.3,10,-9999,10,2005
5,Stormwater Pond,Pond,6-Jan,8.5,77,12,103,33,6.63,25.3,2.71,0.37,24.4,3.2,76,-9999,1,2006
5,Stormwater Pond,Pond,6-Apr,18.9,59,8.6,93,66,6.65,66.1,2.83,5.58,14.5,9.2,4,-9999,4,2006
5,Stormwater Pond,Pond,6-Jul,35.4,50,8.6,124,0,8.8,11.4,1.13,0.83,2.9,3.7,8,23,7,2006
5,Stormwater Pond,Pond,6-Oct,13.4,35,10.7,103,0,7.46,14.3,0.91,0.26,2.9,1.6,18,34,10,2006
5,Stormwater Pond,Pond,7-Jan,3.2,53,12.5,94,33,6.93,14,1.46,0.58,18.5,1.9,35,36,1,2007
5,Stormwater Pond,Pond,7-Apr,20.3,54,8.35,92,166,6.73,15.5,1.26,0.37,5.4,1.3,18,36,4,2007
5,Stormwater Pond,Pond,7-Jul,26.5,55,8,99,33,7.68,21.3,1.97,0.38,3.3,3.2,17,41,7,2007
5,Stormwater Pond,Pond,7-Oct,22.7,34,5.8,67,100,7.21,21.3,3.7,0.39,3.1,3.5,17,18,10,2007
5,Stormwater Pond,Pond,8-Jan,8.3,75,12.15,104,33,7.27,19.6,-9999,0.41,1.5,10.3,28,32,1,2008
5,Stormwater Pond,Pond,8-Apr,16.6,53,7.5,76,266,6.74,16.8,0.94,0.14,0.7,0.5,1,60,4,2008
5,Stormwater Pond,Pond,8-Jul,30.6,86,13.8,185,231,8.41,31.7,8.65,0.53,2.8,0.4,6,18,7,2008
5,Stormwater Pond,Pond,8-Oct,13.8,47,11.8,114,0,8.02,7.7,1.15,1.81,0,0,0,47,10,2008
5,Stormwater Pond,Pond,9-Jan,9.9,41,14.3,126,0,8.49,6.6,2.7,0.73,5.3,3.6,12,71,1,2009
5,Stormwater Pond,Pond,9-Apr,20.3,159.7,7.54,83.5,33,6.32,8.1,0.73,0.53,30.6,2.6,63,74,4,2009
5,Stormwater Pond,Pond,9-Jul,27.4,136,12.21,184,429,7.18,44.4,2.63,0.64,7,7.2,22,20,7,2009
5,Stormwater Pond,Pond,9-Oct,18,39,10.4,110,66,9,48,2.14,0.95,2.8,15.6,19,11,10,2009
5,Stormwater Pond,Pond,10-Jan,6.5,271,11.39,93,0,7.12,16.7,0.33,0.54,8.9,1.3,19,29,1,2010
5,Stormwater Pond,Pond,10-Apr,22.9,418,9.47,110,0,7.82,33,1.07,0.95,2.6,2.5,5,18,4,2010
5,Stormwater Pond,Pond,10-Jul,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7,2010
5,Stormwater Pond,Pond,10-Oct,21.8,61,14.6,160,33,7.67,50,4.19,3.08,25.7,5.7,10,22,10,2010
5,Stormwater Pond,Pond,11-Jan,5.7,1093,13.99,112,0,6.81,20.7,1.21,1.05,50.2,24.3,71,38,1,2011
5,Stormwater Pond,Pond,11-Apr,22.3,109,3.14,36,33,7.35,86,6.1,1.64,3.5,12.9,10,11,4,2011
5,Stormwater Pond,Pond,11-Jul,29.9,71.7,2.07,27.4,166,7.54,19,2.9,0.35,0.6,20.5,60,48,7,2011
5,Stormwater Pond,Pond,11-Oct,15.4,47,7.01,70,66,7.36,14.4,1.82,-9999,0.2,7.5,-9999,31,10,2011
5,Stormwater Pond,Pond,12-Jan,6.8,61,11.54,95,0,7.1,17.6,1.69,0.3,3.6,5.6,31,35,1,2012
5,Stormwater Pond,Pond,12-Apr,18.6,457,3.58,38,33,5.89,246.7,6.05,0.53,0,42.3,79,6,4,2012
5,Stormwater Pond,Pond,12-Jul,26.8,43,1.61,20,33,6.16,11.6,1.96,2.84,1.4,4.8,2,55,7,2012
5,Stormwater Pond,Pond,12-Oct,14.5,44,6.91,68,0,6.78,12,0.79,0.75,1.4,0.2,2,67,10,2012
5,Stormwater Pond,Pond,13-Jan,5.7,117,12.54,100,0,6.71,14,0.68,1.8,1.7,3.9,3,40,1,2013
5,Stormwater Pond,Pond,13-Apr,17.5,112,6.14,64,0,6.08,13.3,1.75,1.2,1.8,1,2,43,4,2013
5,Stormwater Pond,Pond,13-Jul,29.4,43,6.57,84,33,6.85,13,2.02,0.9,0.4,1.8,2,63,7,2013
5,Stormwater Pond,Pond,13-Oct,15.3,68,9.47,95,33,7.23,16.4,2.76,0.58,0.6,1.5,4,35,10,2013
5,Stormwater Pond,Pond,14-Jan,8.3,41,12.84,110,0,7.86,11.2,0.74,0.68,0.4,0,1,54,1,2014
5,Stormwater Pond,Pond,14-Apr,19.8,504,9.05,99,33,7.17,5.1,0.61,0.35,0.7,1.4,6,70,4,2014
5,Stormwater Pond,Pond,14-Jul,26.5,100,9.94,125,0,7.93,23,3.85,0.62,0.8,7,13,20,7,2014
5,Stormwater Pond,Pond,14-Oct,24.1,73.5,8.86,105.5,0,7.86,5.5,0.95,0.42,1.2,1.6,7,62,10,2014
5,Stormwater Pond,Pond,15-Jan,5.2,224,12.06,95,0,7.75,8,0.55,0.49,1.5,0.2,3,46,1,2015
5,Stormwater Pond,Pond,15-Apr,21,408.6,8.25,92.7,0,7.73,7.4,0.44,0.93,3.1,1.4,5,53,4,2015
5,Stormwater Pond,Pond,15-Jul,25.7,68,5.01,64,0,7.63,8,0.81,0.5,3.7,0.8,9,68,7,2015
5,Stormwater Pond,Pond,15-Oct,15.6,71.9,8.6,86.4,0,8.13,3.2,0.38,0.65,5.1,1.2,10,80,10,2015
5,Stormwater Pond,Pond,16-Jan,2.4,55,12.38,90,0,7.34,43.1,0.2,0.64,1.9,0.7,4,38,1,2016
5,Stormwater Pond,Pond,16-Apr,23.6,285,7.79,92,0,7.98,6.4,0.4,0.81,6.4,0.2,8,39,4,2016
5,Stormwater Pond,Pond,16-Jul,27.7,75,9.46,122,0,8.7,22.2,2.22,8.42,6.1,0.7,1,27,7,2016
5,Stormwater Pond,Pond,16-Oct,19.4,45,8.4,93,0,7.05,19.1,0.73,1.17,1.4,0.2,1,32,10,2016
5,Stormwater Pond,Pond,17-Jan,7.3,451,10.7,94,0,7.58,9.7,0.29,1.03,1,0.2,1,57,1,2017
5,Stormwater Pond,Pond,17-Apr,17.3,266,9.86,103,0,8.04,5.4,0.13,0.61,0.4,0,1,65,4,2017
5,Stormwater Pond,Pond,17-Jul,27.4,79,7.54,96,0,8.59,58.7,6.1,0.68,1.5,1,4,12,7,2017
5,Stormwater Pond,Pond,17-Oct,18.5,62,13.65,146,0,8.84,100,10.75,0.79,2.5,1.2,5,12,10,2017
5,Stormwater Pond,Pond,18-Jan,9.6,560,9.1,80,33,6.84,13,0.83,2.07,1.6,5.7,4,53,1,2018
5,Stormwater Pond,Pond,18-Apr,11,536,8.43,81,0,7.98,17.7,3.18,1.39,1.5,0.1,1,48,4,2018
5,Stormwater Pond,Pond,18-Jul,26.8,171,6.89,86,231,7,53.1,2.98,4.41,0.1,6.8,2,18,7,2018
5,Stormwater Pond,Pond,18-Oct,13.5,52,10.14,97,167,7.63,47,3.39,0.34,2,0,6,18,10,2018
5,Stormwater Pond,Pond,19-Jan,4,440,12.77,97,0,7.29,7.3,0.83,2.07,9.2,3.16,6,55,1,2019
5,Stormwater Pond,Pond,19-Apr,22.2,95,6.6,76,0,8.16,7.3,0.18,0.67,3.9,0.1,6,68,4,2019
5,Stormwater Pond,Pond,19-Jul,29.6,44,3.48,45.4,0,7.86,7.3,0.83,0.19,0.9,1.6,13,25,7,2019
5,Stormwater Pond,Pond,19-Oct,17.5,30,9.91,104,0,7.61,2.1,1.55,2.11,12.7,1.5,7,18,10,2019
5,Stormwater Pond,Pond,20-Jan,11,34,12.53,114,0,7.83,14,0.55,0.35,2.3392,1.3,10,34,1,2020
5,Stormwater Pond,Pond,20-Apr,14.8,90,7.8,77,33,7.68,6.6,0.43,0.46,8.5,0.77,20,48,4,2020
5,Stormwater Pond,Pond,20-Jul,28.8,61,5.2,68,0,7.39,13.3,0.89,0.3,10.6,3.54,42,20,7,2020
5,Stormwater Pond,Pond,21-Jan,5.9,27,11.76,95,,7.46,22.6,2.69,0.54,2.5,1.3,7,33,1,2021
5,Stormwater Pond,Pond,21-Apr,21.5,241,7.25,82,0,7.46,7.5,0.62,0.51,3,2,10,51,4,2021
6,Holly Hills,Stream,20-Oct,15.6,493,7.74,78,,6.77,,0.38,1,29.1,0.31,30,120,7,2020
6,Holly Hills,Stream,4-Oct,14.5,471,8.2,80,33,7.5,1,0.71,0.5,42.1,0,84,-9999,10,2004
6,Holly Hills,Stream,5-Jan,3,271,13,96,0,7.41,4.7,0.76,0.24,65.6,0.8,275,-9999,1,2005
6,Holly Hills,Stream,5-Apr,16.2,452,10.1,103,66,7.39,3.2,9.67,0.12,37.2,0.9,331,-9999,4,2005
6,Holly Hills,Stream,5-Jul,22.1,436,7,80,100,7.56,3.4,0.48,0.99,71.3,2,74,-9999,7,2005
6,Holly Hills,Stream,5-Oct,11.5,441,9.1,83,33,7.44,5.3,0.28,1.22,60,2.1,51,-9999,10,2005
6,Holly Hills,Stream,6-Jan,9.5,437,10.5,93,0,7.46,3,0.8,0.27,41.6,1,156,-9999,1,2006
6,Holly Hills,Stream,6-Apr,14.9,433,7,69,66,7.36,14.8,0.72,2.88,61.1,7,24,-9999,4,2006
6,Holly Hills,Stream,6-Jul,24.5,469,6.8,82,33,7.85,3,0.36,0.64,44.7,3.5,75,120,7,2006
6,Holly Hills,Stream,6-Oct,12.1,516,9.2,86,66,7.11,1.9,0.31,0.4,76,1,192,120,10,2006
6,Holly Hills,Stream,7-Jan,5.1,452,12.4,98,33,7.78,2.6,0.55,0.34,85.4,0.4,252,120,1,2007
6,Holly Hills,Stream,7-Apr,20.2,483,9.19,101,166,7.55,1.7,0.44,0.47,39.5,0.7,86,120,4,2007
6,Holly Hills,Stream,7-Jul,20.1,444,7.6,90,33,7.67,3.6,0.46,1.29,50.3,2.2,41,120,7,2007
6,Holly Hills,Stream,7-Oct,20.6,453,6.7,75,33,7.55,0.1,0.49,0.78,43.2,0,55,120,10,2007
6,Holly Hills,Stream,8-Jan,5.4,487,12.12,96,0,7.19,0,-9999,0.41,21.6,2,57,120,1,2008
6,Holly Hills,Stream,8-Apr,13.2,472,8.6,82,100,6.67,5.1,1.5,0.1,67,0.2,45,120,4,2008
6,Holly Hills,Stream,8-Jul,22.2,442,6.7,73,33,6.99,1.9,1.23,0.62,70.5,0.9,114,120,7,2008
6,Holly Hills,Stream,8-Oct,9.3,445,9.7,84,33,7.02,3.2,0.71,1.98,144.3,0,285,120,10,2008
6,Holly Hills,Stream,9-Jan,7.6,481,11.4,95,0,7.28,1.4,0.52,0.73,42.2,0.2,58,120,1,2009
6,Holly Hills,Stream,9-Apr,15.8,498.2,7.58,76.4,0,7.37,7.1,0.49,0.62,36.1,1.2,60,120,4,2009
6,Holly Hills,Stream,9-Jul,23.9,442,6.99,8,330,5.89,2,1.63,0.59,35.9,0.9,62,120,7,2009
6,Holly Hills,Stream,9-Oct,15.4,458,7.73,77,100,7.54,0.83,0.19,2.57,37.6,1.7,15,120,10,2009
6,Holly Hills,Stream,10-Jan,7.2,490,10.5,87,33,7.26,2.7,0.3,0.54,38.9,0,72,120,1,2010
6,Holly Hills,Stream,10-Apr,15.7,508,9.59,97,166,7.77,2.1,0.06,0.65,18.8,0,29,120,4,2010
6,Holly Hills,Stream,10-Jul,24.4,446,6.14,73,33,7.71,0.4,0.3,1.08,70.8,3.5,69,120,7,2010
6,Holly Hills,Stream,10-Oct,16.6,458,8.28,85,133,7.65,1.3,0.46,0.6,17.8,4.1,37,120,10,2010
6,Holly Hills,Stream,11-Jan,6.3,548,13.09,106,0,7.22,1.8,0.63,0.86,59.9,16,88,120,1,2011
6,Holly Hills,Stream,11-Apr,18.5,496,5.21,56,0,6.86,4.4,0.45,0.27,35.1,12.1,173,120,4,2011
6,Holly Hills,Stream,11-Jul,25.8,342.7,4.79,59,33,7.1,5.2,1.04,0.7,20.3,2.7,33,120,7,2011
6,Holly Hills,Stream,11-Oct,13.7,474,6.83,66,33,7.05,1.2,0.67,-9999,4.7,0,-9999,120,10,2011
6,Holly Hills,Stream,12-Jan,7.6,499,10.04,84,0,6.98,0.7,0.51,0.59,19.6,2.8,38,120,1,2012
6,Holly Hills,Stream,12-Apr,17.5,521,5.1,54,0,6.81,2.4,0.45,0.37,7.3,3.2,28,120,4,2012
6,Holly Hills,Stream,12-Jul,23.2,476,5.91,69,33,7.19,5,0.92,0.95,16.3,0.9,18,120,7,2012
6,Holly Hills,Stream,12-Oct,13.1,480,7.04,67,0,6.84,1.4,1,0.58,16.3,5.9,39,120,10,2012
6,Holly Hills,Stream,13-Jan,5.3,506,12.3,97,33,6.74,3,0.81,0.25,42.4,1.5,175,120,1,2013
6,Holly Hills,Stream,13-Apr,14.5,499,8.3,82,0,6.82,3.2,1.16,0.53,16.6,2.7,37,120,4,2013
6,Holly Hills,Stream,13-Jul,22.2,495,6.81,78,66,7.33,2.1,0.76,0.57,26.1,1.3,48,120,7,2013
6,Holly Hills,Stream,13-Oct,12.5,495,8.55,80,66,7.28,2,0.8,0.39,14.1,0,37,120,10,2013
6,Holly Hills,Stream,14-Jan,9.7,493,10.35,91,0,7.71,2.6,0.81,0.68,11,1.5,18,120,1,2014
6,Holly Hills,Stream,14-Apr,17.6,505,11.02,115,33,7.13,3.6,1.07,0.51,32.3,1.3,67,120,4,2014
6,Holly Hills,Stream,14-Jul,21.9,483,6.71,77,0,7.7,2.8,0.89,1.05,52.8,1.4,52,120,7,2014
6,Holly Hills,Stream,14-Oct,19.4,477.3,7.09,77,33,7.7,2,0.88,0.75,60.2,0.7,81,102,10,2014
6,Holly Hills,Stream,15-Jan,5.8,516,11.4,92,0,6.96,2.5,0.69,0.24,38.4,0,158,120,1,2015
6,Holly Hills,Stream,15-Apr,15.1,506,8.7,86.8,0,7.06,2.8,0.35,0.79,11.8,1,16,120,4,2015
6,Holly Hills,Stream,15-Jul,21.3,562,8.38,94,33,6.92,5,0.92,0.64,27,0,42,120,7,2015
6,Holly Hills,Stream,15-Oct,16.1,502,8.35,84.5,33,7.98,1.5,0.37,0.65,53,0.3,82,120,10,2015
6,Holly Hills,Stream,16-Jan,4.5,502,10.73,83,0,7.5,3.2,0.29,0.64,37.1,0.3,58,120,1,2016
6,Holly Hills,Stream,16-Apr,15.4,441,8.75,89,0,7.3,8.8,0.56,0.66,65.9,0,99,120,4,2016
6,Holly Hills,Stream,16-Jul,22.8,432,6.19,73,100,7.41,1.8,0.27,1.67,53.8,0,32,120,7,2016
6,Holly Hills,Stream,16-Oct,15.6,444,7.59,78,0,7.02,1.6,0.28,0.83,39.3,0,47,120,10,2016
6,Holly Hills,Stream,17-Jan,9.5,512,11.55,106,0,7.4,1,0.3,1.28,10.6,0,8,120,1,2017
6,Holly Hills,Stream,17-Apr,15.6,539,8.44,85,0,7.42,1.2,0.14,0.9,24.1,0,27,120,4,2017
6,Holly Hills,Stream,17-Jul,21.4,441,6.39,72,0,7.75,1.5,0.43,1.65,36.5,1,23,120,7,2017
6,Holly Hills,Stream,17-Oct,17.3,352,7.17,75,0,7.47,0.3,0.47,0.59,39,0,66,120,10,2017
6,Holly Hills,Stream,18-Jan,7,546,11.25,92,0,7.11,1.5,0.28,1.06,22,3.9,24,120,1,2018
6,Holly Hills,Stream,18-Apr,8.5,512,11.28,102,33,7.35,2.2,0.53,1.44,26,0,18,120,4,2018
6,Holly Hills,Stream,18-Jul,24.8,503,6.93,84,33,7.31,6.7,0.5,1.92,25.7,4.2,16,120,7,2018
6,Holly Hills,Stream,18-Oct,12.4,493,9.52,89,0,6.81,2.3,0.48,0.58,32.2,0,56,120,10,2018
6,Holly Hills,Stream,19-Jan,4.5,418,13.32,103,66,6.87,5.8,0.28,1.06,8.32,2.27,10,120,1,2019
6,Holly Hills,Stream,19-Apr,16.8,522,7.8,80,0,7.36,2,0.16,0.77,58.6,0,76,120,4,2019
6,Holly Hills,Stream,19-Jul,25,438,5.15,62.4,66,7.11,5.8,0.28,0.77,30.3,5.3,46,115,7,2019
6,Holly Hills,Stream,19-Oct,16.1,451,9.34,95,0,6.81,0.6,0.43,0.67,15.6,0.2,23,120,10,2019
6,Holly Hills,Stream,20-Jan,9.7,481,11.1,98,0,7.1,1.6,0.05,0.31,20.196,0.39,67,120,1,2020
6,Holly Hills,Stream,20-Apr,11.3,498,9.4,85,0,7.2,3.2,0.35,0.69,20.3,0,29,120,4,2020
6,Holly Hills,Stream,20-Jul,24.3,459,5.72,69,33,7.08,2.4,0.38,0.3,45.4,2.32,161,120,7,2020
6,Holly Hills,Stream,21-Jan,8,505,10.95,93,,7.09,15.6,2.83,0.57,7.3,0,13,120,1,2021
6,Holly Hills,Stream,21-Apr,15.5,480,9.09,92,33,7.09,1.8,0.59,0.56,9.5,1.9,21,120,4,2021
7,Airport,Stream,4-Oct,14,984,3.52,34,0,7.16,7.9,0.63,0.23,18.2,26.7,192,-9999,10,2004
7,Airport,Stream,5-Jan,2,514,7.9,56,0,7.01,15.6,1.5,0.06,43.2,38.2,1454,-9999,1,2005
7,Airport,Stream,5-Apr,16.4,1130,5.4,55,33,7.11,5.1,9,0.02,36.8,53,4859,-9999,4,2005
7,Airport,Stream,5-Jul,22.4,897,3.4,40,132,7.29,3,0.26,0.35,99.5,3.5,298,-9999,7,2005
7,Airport,Stream,5-Oct,11.7,811,4.3,40,231,7.08,5.4,0.42,0.85,54.9,6,72,-9999,10,2005
7,Airport,Stream,6-Jan,6.3,815,6.8,55,133,7.14,6.6,0.9,0.18,67.4,13.9,445,-9999,1,2006
7,Airport,Stream,6-Apr,14.2,831,4.2,41,33,7.18,14.6,0.49,5.49,43,1.2,8,-9999,4,2006
7,Airport,Stream,6-Jul,24.9,902,3.2,39,0,7.54,34.8,0.44,0.2,37.9,2.2,201,44,7,2006
7,Airport,Stream,6-Oct,11.7,1300,3.2,29,99,6.73,8.8,0.11,0.21,26,168,911,120,10,2006
7,Airport,Stream,7-Jan,3.7,949,7.3,55,0,7.28,6,0.57,0.14,113.8,13.5,910,120,1,2007
7,Airport,Stream,7-Apr,21.5,903,5.53,63,0,7.54,11.5,0.73,0.23,61.3,0.7,265,47,4,2007
7,Airport,Stream,7-Jul,19.4,866,4.1,44,0,7.38,11.6,0.49,0.48,43.1,4.8,100,120,7,2007
7,Airport,Stream,7-Oct,20,866,2.3,26,0,7.26,1.2,0.43,0.24,67,0,274,120,10,2007
7,Airport,Stream,8-Jan,4,792,7.86,60,0,6.98,2.5,-9999,0.28,24,0,87,120,1,2008
7,Airport,Stream,8-Apr,14.4,1051,4.7,46,100,6.51,15.4,3.38,0.05,81.2,34.3,34,50,4,2008
7,Airport,Stream,8-Jul,21.4,894,5.5,58,165,6.92,2.8,1.22,0.24,15.3,0,64,120,7,2008
7,Airport,Stream,8-Oct,9.6,793,6.6,58,33,6.8,8.6,0.6,0.34,4,0,1,120,10,2008
7,Airport,Stream,9-Jan,8.3,876,7.2,61,0,6.87,3.1,0.29,0.59,51.9,0.2,88,110,1,2009
7,Airport,Stream,9-Apr,15.8,1000,3.93,39.7,0,7.07,8.7,0.48,0.24,14.1,0.1,59,110,4,2009
7,Airport,Stream,9-Jul,24.8,919,4.2,51,924,6.23,17.6,1.95,0,69.5,4.3,-9999,-9999,7,2009
7,Airport,Stream,9-Oct,17.5,910,3.4,35,0,7.01,2.5,0.15,3.6,57.3,6,18,120,10,2009
7,Airport,Stream,10-Jan,8.6,1245,5.74,49,0,6.98,6.8,0.28,0.29,51.7,0,176,56,1,2010
7,Airport,Stream,10-Apr,16.8,1290,4.05,42,0,7.3,5.2,0.03,0.55,51.5,0,94,56,4,2010
7,Airport,Stream,10-Jul,23.6,906,3.08,36,33,7.4,0.3,0.02,0.33,52.6,3.4,172,120,7,2010
7,Airport,Stream,10-Oct,17.8,1350,2.57,27,0,7.36,4.2,0.53,0.05,104.7,0.1,2278,81,10,2010
7,Airport,Stream,11-Jan,6.2,839,6.25,51,0,6.78,1.8,0.44,0.62,66.1,24,145,120,1,2011
